date,userid,tweet,lang
2022-08-01 23:59:38+00:00,b19b8254fe4e9cdaa0ea662330b798061fd21d868516be71dc36a1af427d6046,"Australia: The More “Vaccines” You’ve Had, The Sicker You’ll Be.https://t.co/r1QYplbpgd#Covid_19 #vaccine",en
2022-08-01 23:58:24+00:00,47acc45c731390f17cab4ff981f1f2355dcc978a556b13bee04ccbfbc5a46d3d,"@mikeall84403276 It was in the COVID-19 vaccines. The jabs contain a sterilising agent that has either reduced mens sperm count or destroyed it completely. This is all planned by WEF, WHO &amp; UN Agenda 2030 aimed to reduce world population from 7,000,000,000 to 1,000,000,000",en
2022-08-01 23:56:17+00:00,d47bb8774ef0623e59c48191a1a711c65dcc978a556b13bee04ccbfbc5a46d3d,Simple as that: “COVID-19 vaccines should not have been injected into pregnant women without adequate safety testing”.Doctors Criticize Fauci for Saying COVID Vaccines Induce ‘Temporary’ Menstrual Irregularities https://t.co/UAsj9bSmV3 via @epochtimes,en
2022-08-01 23:55:19+00:00,b6f03c2da8d2ef4d9058b72a1c0d6ac23569d9d89f716b642f1ef4344451dddd,More protection is here for your littlest family members! COVID-19 vaccines are now available for kids 6 months+ and can help keep the whole family safer from serious illness &amp; hospitalization. Give yourself peace of mind &amp; help loved ones #GetVaccinated. https://t.co/x3SaLAgzoT,en
2022-08-01 23:52:07+00:00,d0f8b1203f06a7025db307c05bb853e5d8226542fdd82554447e124088ddfbdc,@OklahomaCovid The way I see it today the only ones getting sick are those that want to get sick. We have amazing vaccines and every store has masks available. I say this from experience. Even living here in Oklahoma all eight members of my family have never caught covid-19! #MaskUp!!,en
2022-08-01 23:52:01+00:00,eed596c60054f62d84d6655dd9de6862,"@nataliapetrzela 42-year-old Seacoast man struggles to walk after bout with transverse myelitis, a spinal disorderBrighton, who is a real estate appraiser, said the symptoms began about 5 days after he received the J&amp;J Covid-19 vaccine.https://t.co/g1ET558x5A",en
2022-08-01 23:51:26+00:00,c48ac91543f8c14f030ea5bc94e612fe,When will they create diagnostic testing to see if you have contracted the vaccine? #vaccineinjuries #vaccineinjured #Covid_19 #CrimesAgainstHumanity,en
2022-08-01 23:50:59+00:00,e9075ccbbeed469420a10ea1a116369f98fd1db4e6a74c4d37f87bb34107d93a,"@MrHilariouskiwi Kia Orāna Mr. Kiwi, as mentioned in the post, most travellers must meet COVID-19 vaccine requirements before travelling to New Zealand. You can find more information here: https://t.co/XRI2pKHPNI",en
2022-08-01 23:50:38+00:00,2041662ff93161dcd10863374e64422fff3c8bdbe1fb51cde2aa49c078e59f85,"ARMY: ""Moderna US Inc., Cambridge, Massachusetts, was awarded a $52,600,000 modification (P00001) to contract W58P05-22-C-0017 for the purchase of COVID-19 pediatric booster vaccines. Work will be performed in Cambridge, Massachusetts, with an [...]"" https://t.co/J4dW9OiHHT",en
2022-08-01 23:49:51+00:00,36d2d0dc662e98bb8b7ee304d01ad79c92fbb27b138766bddd3cb21ec13f1d44,"@DrEricDing @CliftonOso @DrWilliamKu @DrEricDing when will our government, the CDC, and the FDA mandate tge COVID-19 vaccine?!!!!!!!",en
2022-08-01 23:49:00+00:00,f1d2a9eebc7e7ccc50a17debdacde17b,"@Alexis_Mcmac @DanMcGu61095127 @cristina_CP24 Life expectancy is already dropping in the US; almost entirely due to a poor response to coronavirus-not the vaccine.""after falling nearly 1.9 years in 2020, life expectancy in the US decreased another 0.4 years in 2021 as Covid-19 continued to spread.""https://t.co/p2rzQxkd3G",en
2022-08-01 23:48:50+00:00,3e136e20150d4a201ab789c1489c32bd,COVID-19 Vaccine Compensation Payment Given to Family of Japanese Woman Who Died https://t.co/TyxLyXQzoL,en
2022-08-01 23:47:39+00:00,6f1a77b42d244a279da8c4dba62a60a3,I guess a safe day at the beach is better than her pushing the #Covid_19 #vaccine. But I don’t believe she really means it. @KathyHochul what’s a couple of lives lost to shark attacks when she can do the job with an illegal #mandate? https://t.co/JrMDxMy562,en
2022-08-01 23:46:47+00:00,b17e3ac85afa72e1c05d25e80573b54536840e489d40ca18e528b34d67d69459,"RT DFisman https://t.co/aPBXUkZidg ""RT JohnHolbein1: ""We find that, over the first 13 weeks of the fall 2021 semester, college vaccine mandates reduced new COVID-19 cases by…""",en
2022-08-01 23:45:38+00:00,cf438bb29c62ff9287668678b3158bf02a6265a3e828d3496bd586b6b07d8060,"COVID-19 in California: Testing, treatment, vaccine info, case rates, headlines – KCRA https://t.co/13LrdtOAyZ",en
2022-08-01 23:45:10+00:00,0764808ed4ea4650f303e603cf7cbea6,First settlement reached for health-care workers in lawsuit filed over COVID-19 vaccine mandate https://t.co/HJ4znKoJxU,en
2022-08-01 23:45:06+00:00,50ca073fe1c32f164a9a64c87305e54a,"The spam message reads: “West Virginia Covid-19 Vaccine Driver License Waiver Validation. Validate your details below” (with a clickable link). It then states, “Department of Health l State of West Virginia. Text “STOP” to stop msg.” https://t.co/mpG9kCA3lJ",en
2022-08-01 23:44:10+00:00,b19b8254fe4e9cdaa0ea662330b798061fd21d868516be71dc36a1af427d6046,‼️Data from Europe Shows COVID Boosters Now Killing People.https://t.co/CZwDW3Jsvr#vaccine#Covid_19,en
2022-08-01 23:44:05+00:00,7eea28f8dd6496311c98b06e26c351c2,Public to wait until the year 2096 to disclose data relied upon to license Pfizer’s Covid-19 vaccine.FDA wanted court approval to have up to 75 years to publicly disclose this information.Why a Judge Ordered FDA to Release Covid-19 Vaccine Data Pronto. https://t.co/4yrlHvUJJE,en
2022-08-01 23:41:35+00:00,0e12438413d74e3520506e6e4633f6ce,"According to the American Thyroid Association, it pretty much tells you to get the Covid-19 vaccine. Anecdotally, there are people with Hashimoto's Disease who took the vaccine and just got the common side-effects.https://t.co/EHIF3Bn4sD",en
2022-08-01 23:41:33+00:00,b17e3ac85afa72e1c05d25e80573b54536840e489d40ca18e528b34d67d69459,"RT DFisman https://t.co/6AYd3p4VAJ ""RT JohnHolbein1: COVID-19 vaccine mandates at U.S. universities saved *a lot* of lives.https://t.co/xt9JP5VTeV https://t.co/XFzyByrur6""",en
2022-08-01 23:41:09+00:00,f25e6710ff92fa4f9286c5386b78f1362a8bdb92d49ae2511b1733c7417ae61e,"@Kaffir_Kanuck @TheCanuckMD virus, You know what are corona viruses, Sars from 2003 , MERS. guess when they started working on an mRNA vaccine for SARS -COV-1  (the 2003 Sars epidemic) that's right 2003. Covid -19 is SARS-COV-2",en
2022-08-01 23:40:55+00:00,b254bdfec14b9da877247473d7d17d23,"“A new analysis of Pfizer and Moderna COVID-19 vaccine trial data shows the risk of serious injury following the vaccine is greater than the reduction in COVID-19 hospitalizations, according to a study posted June 23 on Social Science Research Network.”",en
2022-08-01 23:40:48+00:00,eed596c60054f62d84d6655dd9de6862,@nataliapetrzela 18-year-old dies from Covid 19 vaccinehttps://t.co/iJdo0aV5ad,en
2022-08-01 23:39:40+00:00,525a272115f220f3949c3840e80d5fad01e14fc1e65a171f491c11e94600aa19,"@AnitaWi04395855 @TRolfson @davegreenidge57 @RepMaryMiller If you have ZERO understanding of testing smallpox and testing Covid-19 vaccines, two different technologies and centuries apart. Hell, we stopped giving smallpox like 50 years ago, before personal computers.  You can’t compare. Ma’am. Stop pretending you know anything.",en
2022-08-01 23:39:31+00:00,c588249269143481b4bf6fd0b19ddca5,@noforcedvaccines    NorthShore agrees to pay $10.3 million settlement in COVID-19 vaccine lawsuit over religious exemptions https://t.co/8Z8tGvhtDZ,en
2022-08-01 23:38:29+00:00,b19b8254fe4e9cdaa0ea662330b798061fd21d868516be71dc36a1af427d6046,👀 Daniel Horowitz Asks Why Pacific Rim Countries Saw COVID Deaths Spike After Boosters.“So how is it that you had the stronger variant have almost no deaths? And now with the weakest variant somehow they are getting all of their deaths now.”#Covid_19 #vaccine https://t.co/lI3wwgnGqS,en
2022-08-01 23:35:55+00:00,8b86be2f68f021e46c3cbf45aa8b980e9aba482d39f0c07da1d753218a30c24d,COVID-19 Vaccine Now Recommended for Ages 6 mo - 4 years.Vaccines for young children are continuing to be shipped nationwide and locations offering vaccine are being updated every day.Vaccines and boosters are FREE.Find a location near you: https://t.co/3quLYXcS6I https://t.co/Gc43eC1mAA,en
2022-08-01 23:34:39+00:00,2f2b20c58bab47585b699b10bfbdb3d2db792c9e8697d4cbbb851d7bdec6d499,US Government Reaches New Deal With Moderna for 65 Million COVID-19 Vaccine Doseshttps://t.co/NNfyLV48Sl,en
2022-08-01 23:34:30+00:00,a466c28be3e7ea957b9eb4d7a60e1c05,"Shout out to all those who got their vaccines today! We're still here at Crosier Village until 6pm (w/ no wait times) with free #COVID19 doses for all ages and other adult vaccines, plus COVID-19 testing.📍717 E Southern Ave, Phoenix, AZ 85040 https://t.co/PC5dPurYBr",en
2022-08-01 23:33:00+00:00,f917245593acbfbe04f997a5e7fe3789,"President #JoeBiden was confirmed to be #infected with #COVID-19 on July 21, 2022. Biden had received four doses of #vaccine, but why is he still infected with #BA5?https://t.co/mrMVAEe3RN",en
2022-08-01 23:31:41+00:00,9a6bbfa02523c37583cb4ef4825fad39,"@SKDitta @MartinKulldorff ""The significant known and potential risks and benefits of Pfizer-BioNTech COVID-19 Vaccine, and the extent to which such risks and benefits are unknown.  Although limited scientific information is available...""https://t.co/7JcW23p1jr",en
2022-08-01 23:30:16+00:00,f3455ff0c8e6f0ef9e004dd3aad6b1c6fc263b530f3bb46c34fb01a0d913f37e,Public to wait until the year 2096 to disclose data relied upon to license Pfizer’s Covid-19 vaccineFDA wanted court approval to have up to 75 years to publicly disclose this informationWhy a Judge Ordered FDA to Release Covid-19 Vaccine Data Pronto https://t.co/pCNmMHxxyD,en
2022-08-01 23:28:13+00:00,eed596c60054f62d84d6655dd9de6862,@nataliapetrzela Ian's 34yo daughter Katie died after receiving AstraZeneca's COVID-19 vaccine. He wants to honour her. But he also wants answers - ABC Newshttps://t.co/UsHVu3ylUS,en
2022-08-01 23:28:12+00:00,a2250d25cc9b192e169ad94651c72f69,Isn’t this interesting…Illinois hospital system to pay $10.3 million in settlement with workers over COVID-19 vaccine mandate - TheBlaze https://t.co/Llev4eAOk0,en
2022-08-01 23:26:57+00:00,e195bfe1d4db0cdf578eeb61b061f7f219fabdf7cb2f5042a48b6c1e2cf2a424,@Perpetualmaniac This why MANY refused to be quinoa pigs for an EXPERIMENTAL COVID 19 VACCINE.  ITS DEADLY!!!,en
2022-08-01 23:25:06+00:00,cf42b7a3267f6ab581ca9ea3eeeef07e763bea74e1b697f33f358113c6834dd2,@DennisInOttawa @andrew7rd @Lo85484234 Your comparing this to polio vax? This is not a vaccine. “Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line” https://t.co/nVE8PdNXYD,en
2022-08-01 23:24:59+00:00,95a3c8291d81290d6f136a3c6f0ff18e,"@qldhealth ""Research indicates risks of reinfection and hospitalisation are lower if a person who has had COVID-19 has also been vaccinated. The risk is reduced with each additional dose of vaccine, including boosters."" Provide sources? Statistics on vacc'n rates for hospitalised patients?",en
2022-08-01 23:24:10+00:00,e7f902a0c967d91cd2c45f27e08b273c,"It's been a year this week since we reached #Biden and #Fauci's goal of vaccinating 70% of Americans and in the past year we've had 50 million #covid cases and 400,000 #Covid_19 deaths. More cases in the past 12 months than before the #vaccine and 40% of deaths in the past year.",en
2022-08-01 23:21:31+00:00,2d8faf7b527a282a5088408a4812febfa0a0b150e777820bcd7eb42602619ba9,"@ASavageNation Covid-19 REBOUND happens when individuals immune system CAN NOT handle the VACCINE, what say you Dr. SAVAGE?",en
2022-08-01 23:19:17+00:00,1649aa246c1b28368479d5e0983446bd57914b804d1a0a8cd528e6db790a7f4e,New Peer-Reviewed Study: COVID-19 Vaccines Increase Risk of Cardiac Arrest in Young People by 25 Percent https://t.co/54LrBGe2sW via @epochtimes,en
2022-08-01 23:16:13+00:00,32f47d157a147d13835b0bbcc64e9481,"@NewsNancy9 I never got the vaccine &amp; even my sis in-law who is a doctor, attacked me, telling me that I was going to cost others their lives.I never caught Covid-19, but here I am 3 years later and I just caught the 1 wk BA.5 Variant...her unvaxxed bro eventually brought it home to me.",en
2022-08-01 23:10:41+00:00,82cee34d7cdb2e610fab0cd431fc37d1f4daa29cb5db5e0878ee23e2044d41d4,So why is @mattysats 🚫 on @Twitter @FoxNews @TuckerCarlson @justinbwells had @YaleSPH Harvey Risch on sharing same data 💥 #Covid_19 #vaccine #immunesystem https://t.co/EH1EQEuF3k,en
2022-08-01 23:10:04+00:00,2a84c71752c616815e195567825b5ed2,TwitchCon San Diego 2022 ditches COVID-19 restrictions and vaccine requirements https://t.co/pBbu6rvWy8,en
2022-08-01 23:08:24+00:00,dbd524a8592ffe812fbcde1909573c483a75aeada1349217c334d314a67eeb3f,"@JordanSchachtel @JohnCornyn Disagree. We should be thankful for this public admission of the inefficacy of #Covid_19 #vaccines and #boosters. I wish all our govt leaders and so-called experts had been as forthcoming with the truth 2 years ago and promoted available cheap, safe &amp; effective early treatment.",en
2022-08-01 23:08:19+00:00,79e1a1c56c95c59c9758a66f87bed8630e014350f887ad13513ecdc5fb10d1f0,"What would have been Hentrietta’s 102nd birthday was celebrated this weekend. Her cells have been used to study the effects of 0 gravity in outer space &amp; the dev of polio &amp;  COVID-19 vaccines, to the study of leukemia &amp; AIDS virus &amp; cancer worldwide",en
2022-08-01 23:08:04+00:00,a66fcd303bfdd27e984ee88304b8131a,Back-to-school COVID-19 vaccines? Parents consider what immunizations kids need for 2022 school year https://t.co/NzsDObJrSr,en
