date,userid,tweet,lang
2022-01-05 23:59:33+00:00,158924c3f8b8427edd27b2a2e73e7729,@OzraeliAvi That he donated money to the COVID-19 cause is precisely why he should understand why vaccines are important.,en
2022-01-05 23:59:29+00:00,9b4d998304eaad5e71349da7750eba96,@vmarconi2 @WesElyMD @DrAndreKalil @Boghuma “vaccination of persons who had recovered from Covid-19 or administration of a third dose of an mRNA vaccine to vaccinated persons at least 6 months after the second dose of an mRNA vaccine led to a substantial gain in neutralizing activity against PMS20 and omicron”.,en
2022-01-05 23:59:27+00:00,29477998b2bf66625df40d80e147f0a7,COVID-19 Mandatory Vaccine and Vaccine Passport Criminal Lawsuit Fundraising Campaign https://t.co/IibiqM6uzu,en
2022-01-05 23:59:14+00:00,87e55cacbecbf8c7b80a771a06b49bb3,"@AAPNewswire A victim of NSW Health advice, ""If you are under 65 years of age (previously under 50 years of age), have had two doses of COVID-19 vaccine, do not suffer from any chronic conditions and are not pregnant you can safely manage COVID-19 at home."" https://t.co/cg5ckTBME9 #auspol",en
2022-01-05 23:59:05+00:00,38e373fc109bd150079147b340dc1665,Navy Separates 20 Sailors Over Refusal to Take COVID-19 Vaccine - USNI Newshttps://t.co/pbI7hiKAGN https://t.co/IwZuzuys3L,en
2022-01-05 23:58:54+00:00,bcee1d8b7f334b1635a0cc2e0ebf97c94c91d24de7df4faa0f3ece466d954687,"Mayo Clinic fires 700 employees, 1% of its workforce, for refusing COVID-19 vaccine https://t.co/AM4sK3njdI https://t.co/CtRoKVifot",en
2022-01-05 23:58:39+00:00,2965a26a23b3d37f12579340bb115df8c7983b3e7464a34d196e88c4ddd05ece,Vaccine-induced immune thrombotic thrombocytopenia (VITT):- unclear mechanism- does not recur after 2nd dose in this study- should not prevent full 💉VITT and Second Doses of Covid-19 Vaccine |https://t.co/NUf3OYV8zF,en
2022-01-05 23:58:32+00:00,9ddd74b8e9c955d9e415b1e2bcf89f424504f42dc8f1e7f5079cd46c5784a9d5,Mayo Clinic Fires 700 Workers For Refusing To Get COVID-19 Vaccine https://t.co/sH8tmkZaXY,en
2022-01-05 23:58:26+00:00,8580ef8d1274eb88e83165e4692aa32c,"The vaccine is called CORBEVAX. It uses old but proven vaccine technology and can be manufactured far more easily than most, if not all, of the COVID-19 vaccines in use today. 👇 https://t.co/KIXwFKTqtZ",en
2022-01-05 23:58:16+00:00,b3ba43f2dfef0f1a944e27b204b5920b6a3b1d0da108c24c65e6622553fd381a,"Receive the Covid-19 VACCINE shot (Moderna or Pfizer/1st, 2nd, or Booster) on Monday, January 17, anytime between 10am and 4pm at the MLK Festival at Sharon Sheffield Park in Lynn Haven. Anyone ages 5+ who needs a COVID-19 Vaccine can come to this event.https://t.co/LZ1r1DCNeS https://t.co/ldxBKWinlX",en
2022-01-05 23:58:10+00:00,88e97a7274e481080bb8ae9d33226ddffea17c5f2663bf580f635c658daf4771,@JustinTrudeau Just wondering when will someone be working on a vaccine to protect everyone from Covid-19? It seems as though the ones your pushing are failing miserably.,en
2022-01-05 23:57:59+00:00,8cd047528b699de0beec88750c960d0c,"@Bruce_Blakeman your reckless posture on mask will cost countless lives. COVID-19 continues to rise and you hold your inauguration proudly saying no mask/vaccine required.  You set a horrible, dangerous example. Nassau has highest incidents of COVID in NYS...WAKE UP!",en
2022-01-05 23:57:54+00:00,175482f76b27796fc59429134e673d39110ab5d4a3e4729fa83ee6f04cc90cb1,"For now, Manitoba still recommends 8-weeks between COVID-19 vaccine doses for kids | CBC News https://t.co/kQzlun93SB",en
2022-01-05 23:57:08+00:00,10aaed152063f2a0cdbf05ddb3cf3e85,Mayo Clinic Fires 700 Workers For Refusing To Get COVID-19 Vaccinehttps://t.co/bhHiHzUDbn,en
2022-01-05 23:57:06+00:00,f76b6fe165d9eeb080c5c6a6f8b426b1,Mayo Clinic Fires 700 Workers For Refusing To Get COVID-19 Vaccine https://t.co/ZKR3eXnQDX,en
2022-01-05 23:56:44+00:00,540bf1b418fbba19797ec09527a9b647,@PeterAttiaMD Many countries have other types vaccines required in order to enter. Why aren't you speaking out against how any of that wasn't ok in the past? Why is the Covid-19 vaccine rules the only ones you're suddenly outraged about?,en
2022-01-05 23:56:41+00:00,09c224bff039ee465307daa853a94016,"@BenRothenberg Expected from you ! You don't understand basic thing about medicine, we are not all the same, in medicine 2+2 most of the time doesn't equals 4. He has every right to have medical condition that makes him not suitable for COVID 19 vaccine !",en
2022-01-05 23:56:41+00:00,cda07857c9d2234068b67d90bf5fa30f,"It is. And the vaccines are safe and effective, and they can stop most people from even getting sick with COVID-19 at all, but not everyone, so therefore along with mandates etc they are only a part of the coordinated fight required to wrestle covid to the ground.",en
2022-01-05 23:56:33+00:00,6cbd721368056e644f163185127b7329c860d037b6d4d5d6353695e610c27ea3,"People mistakenly think the COVID-19 vaccines will completely block infectionBECAUSE WE WERE TOLD WE WOULNT GET COVID by Fauci, Biden and others.The gold post moved. Now we are being told it was to prevent serious illness. Have we had enough yet?!",en
2022-01-05 23:56:29+00:00,9d275e2c35a669c2024bd425ac57caae,US tech founder out after screed claiming the COVID-19 vaccine is part of a plot by “the Jews” to exterminate people...https://t.co/lrqiVlrADd via @timesofisrael,en
2022-01-05 23:56:23+00:00,3fda81118b23d62044ccc12599556302,Navy Separates 20 Sailors Over Refusal to Take COVID-19 Vaccine - USNI Newshttps://t.co/KceF4R5W9Y https://t.co/6pgygQlW8u,en
2022-01-05 23:55:51+00:00,c072fcb63bbf213a450d8954e848f734a701b7ecd5f92bfe209883a856ecd172,"#Britain #Covid #Covid-19Britain in a New Covid Countdown, Whereas India Cannot Rely on A lot Vaccine Safety towards Omicron https://t.co/bR0uamdCNm",en
2022-01-05 23:55:26+00:00,d7f2ca41a25ad4201459c1de7e72ad6bee294151a436de3b7a8901f191f4184b,@fully_so @CommonMediator @KamalaHarris Study https://t.co/3fO4nc7yUsHighlights:More than a third of COVID-19 infections result in zero protective antibodiesNatural immunity fades faster than vaccine immunityNatural immunity alone is less than half as effective than natural immunity plus vaccination,en
2022-01-05 23:55:10+00:00,5530d5fd7134306f52c3dc85f2db9786,@FentyFan55 @ParissAthena Ok first off if y’all didn’t take that bamma ass vaccine you wouldn’t be havin those problems my g how come I didn’t catch Covid-19 since the pandemic OH I KNOW CAUSE I KNOW HOW TO KEEP MY SELF SAFE  YALL WANNA BE UP AND AROUND YALL FOLKS who probably are vaccinated nd spreadn it,en
2022-01-05 23:55:05+00:00,411a7d202b650b06159a66f7c2187568,"Join us tonight! Thanks to the efficacy of vaccines, I’ll be able to participate while recovering from COVID-19. 💉😷 #RentersVote2022",en
2022-01-05 23:55:03+00:00,d78f664e05488eeed9fadb3af1fb2f95055ee86334d68d4cd5d8fb9b6d1d2074,CDC panel backs Pfizer boosters for 12- to 17-year-oldsThe CDC's vaccine advisory committee voted 13-1 on Wednesday to endorse booster doses of Pfizer-BioNTech's COVID-19 vaccine for 12- to 17-year-olds.Why it matters: CDC director Rochelle Walensky … https://t.co/oqe4xHASa6,en
2022-01-05 23:54:57+00:00,f29ca3af7d90f101f7a040761e06c59d,"@FThooligan CDC website ‘COVID-19 vaccines are effective at preventing infection, serious illness, and death. Most people who get COVID-19 are unvaccinated. However, since vaccines are not 100% effective at preventing infection, some people who are fully vaccinated will still get COVID-19’.",en
2022-01-05 23:54:35+00:00,5ef1d23292a72aeaecf0463bb0b2a18f8274dc5d4b8bfc3ceb4d8bc231e5dc3b,Mayo Clinic Fires 700 Workers For Refusing To Get COVID-19 Vaccine https://t.co/QUMA7GukGe,en
2022-01-05 23:54:18+00:00,9a722d83ab1ae6c0df1355dd7595e711d3ae4f154a3d4182019b72e1ec047bf7,@LIGHT_ON_144 @unarose7 Veganism is supposed to stop covid-19 even though vegans will say not to get the vaccine because it uses animal products???,en
2022-01-05 23:54:11+00:00,be2eef96e3c32c61f5960865f0348a3e,"#SunStarNewsDavao City is among the areas in the country that need to ramp up the administration of Covid-19 booster doses, vaccine czar Secretary Carlito Galvez Jr. said.https://t.co/Wvhhu6NS2r",en
2022-01-05 23:54:09+00:00,8df27bb9d0531e5a27524f53a889b344a1911246fd711d4971f4ff9a9e365382,Effectiveness of COVID-19 vaccines against Omicron or Delta infection https://t.co/Aq3jhUrwsx,en
2022-01-05 23:54:03+00:00,a41c40e2c51e0d49881ac500922e59cfdadec572bd582a07d671e7b0b8e84270,US regulators give full approval to Pfizer COVID-19 vaccine https://t.co/Sy12TP2ApM via @ap,en
2022-01-05 23:53:45+00:00,027712d5336da9ec02520ff1371ba2f1,"You ever been so under appreciated you want to cry? No? Want to know what it feels like? Be a vaccine scientist in a going on 3 year long #Covid_19 pandemic. Not only are we underpaid we aren’t appreciated, trusted, or well-rested. It’s fine I’m fine :-)",en
