date,userid,tweet,lang
2022-05-13 23:59:17+00:00,8e023d011315fb7b60e95a724580d695,COVID-19 Vaccine Adverse Events in Ontario (Apr 25 - May 8)- 203 new adverse events reported- 10 more hospitalizations- 5 more cases of myocarditis/pericarditis- 81 more Other Severe or Unusual EventsSource: https://t.co/RulzJJWDmV https://t.co/OGa8AxwZdH,en
2022-05-13 23:57:29+00:00,8d733bcf14c2eaae12652de649e84957bf801be1f1d569397999420f939b93a3,@kwenguy I believe so cus what is mosquito vaccine compare to covid 19... it’s all conspiracy anyways.PS: I’m into Aluminium roofing and fabrication of Aluminium window frames and doors... we can handle some of yours projects,en
2022-05-13 23:54:51+00:00,e4070a736974786be7e52acc957a10fcefba49bbaa167c403b729780bb04eb05,"Vaccines are important, but we need a strategy to reduce Covid-19 exposures too, writes @jonlevyBU.Leaders at the White House global Covid-19 summit needed to spend more time talking about that:https://t.co/1p9ackGu23",en
2022-05-13 23:54:29+00:00,774e8840dd514bf6bb2d6e4465b2f3937cf4230413eb3bd02b61c276ca215f6e,"THE CONNECTION BETWEEN BILL GATES, WHO AND COVID-19..Links have been found between laboratories in Wuhan, China, Pfizer vaccine, Microsoft and its owner Bill Gates, the World Health Organization and the coronavirus pandemic. All of the above is tied to Black Rock funds,",en
2022-05-13 23:54:15+00:00,aa492b1985ea5aaeaccc75e07fc8650f,Am Infuriated. There are Japanese politicians proposing to help Pyongyang with COVID-19 vaccines. NEVER forget North Korea is an unjust totalitarian state provoking UN resolutions and openly threatens the world with nuclear missiles. @SatoMasahisa @USAmbJapan @usembassytokyo,en
2022-05-13 23:49:48+00:00,b9fcf6abc895362782257b23fcf0c401,Not H@tep Jesus saying he felt like he was gonna die from Covid-19's but also being anti vaccine,en
2022-05-13 23:49:25+00:00,e61de3c65a749f304cf33ec04a7439983a6636f74caf33b47343e4e221b354c1,Covid-19 vaccine boosters are critical for older adults. Why aren't more people getting them?https://t.co/MpsIXMXXRU Life and death is always just about profit margins for the for profit US insurance companies. They don’t mind trying to get away with screwing taxpayers!,en
2022-05-13 23:47:56+00:00,007bbcbc57594fedeaf6686b86bef60b,Pilots Injured by #COVID #VaccineSideEffects: ‘I Will Probably Never Fly Again’Pilots injured by COVID-19 vaccines said despite a “culture of fear &amp; intimidation” they must speak against mandates that rob pilots of their careers — and their lives.https://t.co/FN69giIA1t,en
2022-05-13 23:45:19+00:00,a1512ab4ecb2515a1cdd33fc0f9aff9c57ddaedb117411a82c47f67e19a03f96,Executive at COVID-19 Vaccine Maker Moderna Abruptly Resigns After 1 Day https://t.co/pgGyZPA9Bx via @epochtimes,en
2022-05-13 23:41:03+00:00,f6856c5b7008b590a75ca581298782ea,"Get Vaccinated this weekendSites will be open in the @theserhajm and @wrhagovjm Head to your nearest location to receive your 1st, 2nd or booster dose of a COVID-19 vaccine.Listed here are the sites for Saturday, May 14.#VaccinateJa@christufton @julietcuthbertThread 2/2 https://t.co/5rGTKspmHr",en
2022-05-13 23:40:34+00:00,f6856c5b7008b590a75ca581298782ea,"Get Vaccinated this weekendSites will be open in the @theserhajm and @wrhagovjm Head to your nearest location to receive your 1st, 2nd or booster dose of a COVID-19 vaccine.Listed here are the sites for Saturday, May 14.#VaccinateJa@christufton @julietcuthbertThread 1/2 https://t.co/Q8TwItFjQZ",en
2022-05-13 23:40:02+00:00,ff2375ac1500fd7a35664d2db3b9f8c68b2b94bc88445a933f33595e60d2cc3d,"“….death estimates…show a distinct bump in fatalities that roughly coincides with the arrival of the COVID-19 delta variant in the province last summer, along with the ending of public health masking orders.” Masks and Delta and you forgot one - VACCINE ROLLOUT!",en
2022-05-13 23:40:00+00:00,c6a193d0bc186e6c9d0630dd1f99a6dd,"Former Trump Official: The Program to Develop COVID-19 Vaccines Was a Success, But Communication Could've Been Better https://t.co/AfpQJEHwyD https://t.co/mmvqjauB1P",en
2022-05-13 23:39:41+00:00,f903a3d915b20803bf1fb9dcbdc645d6,Implementation in progress  from day 5 as CDD in partnership with the NPHCDA continue the vaccination exercise  in Nekede polytechnic as  citizens voluntarily  recieve their Covid-19 Vaccines.@HassanIdayat@oaaigbe#GetVaccinatedNigeria https://t.co/y85XkmaZi5,en
2022-05-13 23:38:46+00:00,2de53d4b23d692aa88f2f7548766ed1e3bb819105eb3e0efadda40f12429ebc8,"3/1. In parallel, they assembled the legislative basis for financing the bioweapons program directly from the federal budget.2. COVID-19 vaccine manufacturers Pfizer and Moderna, as well as Merck and Gilead were directly involvedThe usual suspects",en
2022-05-13 23:38:17+00:00,123270daf8c3b92d1433e22a25433d9053d5496383456b562feaef683720535e,"The government is preparing to donate three million Sputnik Covid-19 vaccine vials to Southeast Asian neighbors and some African countries, Dr. Ted Herbosa, a member of the national Covid-19 task force, said Friday.FULL STORY: https://t.co/uCta91v8gM#DailyTribune",en
2022-05-13 23:37:19+00:00,73fe64d0d1f73acc24643e340e938dfa,"But we have had a break from Covid-19 with a war so when does Brown think they'll resume with Covid-19?  Were masks worn in Ukraine with a 35% vaccine take up? Bullets, shells, missiles  &amp; SARS Covi-2 no worries for Boris.",en
2022-05-13 23:35:55+00:00,7ae3e33df1b0f2946dbd7bf782ce471f4fb14c7d5f2e689ca9ead074ae4f8600,"Second and third doses of Pfizer’s COVID-19 vaccine provide protection against the Omicron variant for only a few weeks, according to peer-reviewed research published today  https://t.co/Jp6mkfngVf",en
2022-05-13 23:34:50+00:00,9f663dd44ff5f15ff47eb7380714ff0ae690d641e8fd5a31d0e1dc3d59bc278f,@hansel21_ @TheRioTimes Pfizer Study suggests Covid-19 Vaccine to blame for huge increase in Hepatitis among Children as UK Government launches Urgent InvestigationW.H.O. issues Global Alert about new form of Severe Hepatitis affecting Children; Pfizer study suggests Covid Vaccine to blame,en
2022-05-13 23:34:37+00:00,f9733c78669c1ba46711a34303eec2e7,"U.S. will share COVID-19 vaccine technology, Biden tells global summithttps://t.co/8F2oOPFcWc",en
2022-05-13 23:34:28+00:00,052e833334904e1f701c18adae2676c5,Yesterday the United States hit one million Covid-19 deaths. Protect yourself and the community by:✅masking up in public ✅staying up to date on your boosters and vaccines ✅using indoor ventilation systems ✅hand-washing ✅testing for Covid-19 when feeling sick https://t.co/HJrWQHncSt,en
2022-05-13 23:34:06+00:00,dc26cfce7a5dfd8ca341df8047b5e6d94a10f634cb188351c6e5a7c048a8f49f,"Walgreens COVID-19 Vaccine Appointments Near You/Walgreens検索・予約（English） website was updated, visit the page! https://t.co/TqHHgBXRsK",en
