date,userid,tweet,lang
2022-11-11 23:52:48+00:00,e739e9e0f47e7f900807f086a98d26e0,"@HarveyWall15 @1560davidmag @rightleftkiwi @SeanPlunket ""10 studies were assessed for myocarditis rates from infection and 12 studies from COVID-19 vaccines.""It doesn't answer my query.  It's just looking at myo in vaxed and C-19, it doesn't show many of the C-19 were also vaxed.",en
2022-11-11 23:51:07+00:00,d4d1da7b05e0cdad2814d6389378bb8b3a6636f74caf33b47343e4e221b354c1,@RachelNotley You're really simple people should come out and declare how the COVID-19 vaccine has wrecked countless lives,en
2022-11-11 23:48:12+00:00,488a1cee518309b641fb9c485eaaccdf51a69a641a28f7ecfae3e771173414c3,"The U.S. will keep in place the public health emergency status of the COVID-19 pandemic,allowing millions of Americans to still receive free tests, vaccines and treatments until at least April of next year,two Biden administration officials said on Fridayhttps://t.co/cEN75HSoy4",en
2022-11-11 23:47:08+00:00,02c43b8290db96f71fb187416dcd871d,@CreasonJana @steelpoleman My brother died from the COVID-19 vaccine,en
2022-11-11 23:46:20+00:00,3141d7b2b914ad949bc000d3424e059ccdcd26da41a22b290f0610cbdd70e4cc,"Scientists, Doctors, Parents Speak Out About Harms of COVID-19 Vaccines https://t.co/kjv5RCWgu4",en
2022-11-11 23:46:14+00:00,869aebed53fc9deb3a7e0cccc5be303279ea6213d3066c465c1c6b56c644f894,"@OzraeliAvi Vaccination and Testing RequirementsThis cruise will be operated as a vaccinated cruise, as defined by health authorities, with guests and crew vaccination rates approaching 100%.Guests must have received their final dose of an authorized COVID-19 vaccine at least 14 days befo",en
2022-11-11 23:45:12+00:00,979cb02f654f441e0a8ca7b8e26a56f4,"As of 4pm today, Cambridge is reporting:5 newly reported COVID-19 cases.0 newly reported COVID-19 deaths.7.3 cases per 100,000 residents, 7-day moving average.96% of residents with at least one vaccine dose and 76% fully vaccinated.More at https://t.co/YgmNLKcIMc #CambMA https://t.co/Ir2Dmoske2",en
2022-11-11 23:45:10+00:00,869aebed53fc9deb3a7e0cccc5be303279ea6213d3066c465c1c6b56c644f894,"@OzraeliAvi @RebelNewsOnline Vaccination and Testing RequirementsThis cruise will be operated as a vaccinated cruise, as defined by health authorities, with guests and crew vaccination rates approaching 100%.Guests must have received their final dose of an authorized COVID-19 vaccine at least 14 days befo",en
2022-11-11 23:44:13+00:00,8b6b1bf91365f3a6d5d232c6d98b6b07,"@RachelNotley It's really simple.I just want Rachel Notley to come out and declare that the COVID-19 vaccine has ended or seriously injured countless lives(Though, technically speaking, it could be counted. ""Lives saved,"" however, is literally an unknowable number by anyone but God)",en
2022-11-11 23:43:28+00:00,dd582b416769bd7325d2d026d212da33a1b3b33e55e43c625bf935e6b97829c4,Toronto ending mandatory COVID-19 vaccine policy for employees https://t.co/gf3xd6xMn9,en
2022-11-11 23:41:03+00:00,30121c0201060c7b91c20171e16a51f931f13fb7d1c90054a587045e4e2dad99,We release new variant of pseudovirus for COVID-19 vaccine and therapeutic research - VSV-Pseudovirus_SARS-CoV-2 Omicron BQ.1.1. It is resistant to bebtelovimab. https://t.co/x5e33X3FBr,en
2022-11-11 23:40:48+00:00,57f06039e36ce2c004c88cc2656b77954486eae99ee249ab587270a413fabbdd,"@RepMTG Trump must stop promoting the poisonous ""covid-19 vaccines"".",en
2022-11-11 23:40:33+00:00,d38a9fb7603ca2db4811d2b6fb051c55,EMA recommends approval of VidPrevtyn Beta as a COVID 19 booster vaccine | European Medicines Agency https://t.co/TYLwivWcYM,en
2022-11-11 23:38:03+00:00,6bad9bb14be1462c245f86eb6ebd7d6f,EMA recommends approval of VidPrevtyn Beta as a COVID 19 booster vaccine | European Medicines Agency https://t.co/4fuZq17UOM,en
2022-11-11 23:35:33+00:00,1efcc35a7c1d27fdf4ed62209e0e7a2c,"In this year of the Lord 2022 at the Eleventh Hour on the Eleventh Day in the Eleventh Month that these United States 🇺🇸 came together to further our Democracy, Freedoms, and Liberty which we hold so dear. Also just received my second Moderna Booster Vaccine against the COVID-19.",en
2022-11-11 23:34:06+00:00,fde6e1c13f21e39b355b7521752bc218fb0f83f4d2af06e8554780cb932b3ba3,"@Queendom916 @GovKathyHochul @Miguel_Romero_ I don't believe they are going to mandate Covid-19 vaccines for children, the state legislature has turned down all proposals so far",en
2022-11-11 23:33:03+00:00,19f12bf5cf817a3f1283772cf1badca4,@NickAdamsinUSA Vaccines are effective #COVID protection from severe illnessUnvaccinated are ~40 times more likely to be hospitalizedFor additional #Covid_19 information from medical professionalshttps://t.co/k4I4czL6llWhy do republicans demonize scientists helping us?#CovidVaccine,en
2022-11-11 23:30:34+00:00,af5d584ff6834d6c16548b9ae9807bb2,Pfizer and BioNTech receive positive CHMP opinion for Omicron BA.4/BA.5-adapted bivalent COVID-19 vaccine booster for children 5 through 11 years of age in European Union https://t.co/wVEurHUWk0 https://t.co/DmRhDP2riN,en
2022-11-11 23:25:57+00:00,44d98f2e6680d4bf0a841ed4b24186220852d53e859ed256bc926927565cd880,"NINETY Canadian Doctors Have Died Suddenly or Unexpectedly Since the Rollout Out of the COVID-19 mRNA ""Vaccines"" https://t.co/EwLos90o84",en
2022-11-11 23:25:21+00:00,9b395d274a101e1294241a0f7fa8bfc093382ce0aa73540ea693944b9ac07032,@OzraeliAvi It’s ok you’re not going to get COVID-19 if you have these vaccines 😂😱https://t.co/EkwBUluD3U,en
