date,userid,tweet,lang
2022-09-20 23:58:51+00:00,c0645429632fb033596684d9130aef8d,The federal government is preparing to drop the COVID-19 vaccine mandate at the border. An official announcement is expected in the coming days. #FreshAtNight - @MrDRadio https://t.co/UKCiubTNal,en
2022-09-20 23:58:20+00:00,59e44be37e53705ba61760fc87660abe,The federal government is preparing to drop the COVID-19 vaccine mandate at the border. An official announcement is expected in the coming days. #JUMPNextAtNight - @MrDRadio https://t.co/sbVKda7Fz3,en
2022-09-20 23:56:05+00:00,a7fc8d01e2f14c660b5eb73402bf06a91e5f8007285fb9828f780389ea3d413f,Lawsuit over University of Lethbridge COVID-19 vaccine policy thrown out in court https://t.co/8O9aNxJOzI,en
2022-09-20 23:54:12+00:00,1962a878e6f3d796a9b7b9f1754bdef7055ee86334d68d4cd5d8fb9b6d1d2074,"Lies come from exclusion of facts, truths come from inclusion of facts. The latter nullifies the former...Why vaccinated people surviving from COVID-19, doesn't mean the vaccines are effective...https://t.co/q4poRIQSFx",en
2022-09-20 23:52:51+00:00,ba68c6ef05a99d407fd0ad1266eee17e7cf4230413eb3bd02b61c276ca215f6e,"THE GREAT RESET: COVID-19, ""The Switch Button""(2019 Coronavirus Deases---Global Fearmongering Pandemic)Big PHARMA BU$INE$$ ~ VACCINES (Sterilization of humanity). ~ ABORTION ($tem Cell BU$INE$$).",en
2022-09-20 23:50:56+00:00,928e789833064979759949cf2194d7c0,Got a bivalent COVID-19 booster yesterday. No side effects save for a slightly sore arm. First COVID-19 vaccine that I've gotten not as part of the Moderna clinical trial.  It wasn't that big of a deal. I hear @TakeThatCDC might be having some issues though. #vaccineswork,en
2022-09-20 23:50:33+00:00,30c5b6e9a5275c19f79570e79d341dfc,Man Died From Pfizer COVID-19 Vaccine - New Zealand Coroner https://t.co/Psy0DYpHMX #NewZealand,en
2022-09-20 23:49:56+00:00,6343c65ba11440aff258367e068eb8ef,Canada to drop COVID-19 vaccine border rules https://t.co/KdcDXdOmcD,en
2022-09-20 23:49:43+00:00,3957bc1dd7c1d591548b316722d14971d4cfac5375bb259735d7db161837e797,"@MOH_Kenya We are “in an unprecedented international medical crisis in the history of medicine, due to the large number of diseases and deaths associated with the “vaccines against Covid-19”.” https://t.co/Cft22s5Izb",en
2022-09-20 23:45:45+00:00,f055fdbed729b0800b7ae36a7c904b7115fdb9fc85fcf1ddf5c44fba8762699a,OK company developing intranasal COVID-19 vaccine https://t.co/qVrK6cP82N,en
2022-09-20 23:45:43+00:00,7ca4597ba0df90b217aefad37f921706,"In Ingham County:High community level based on #COVID19  cases &amp; hospital stress.Why end local mask requirements?""High:Wear a mask indoors in publicStay up to date w/ COVID-19 vaccinesGet tested if .. symptomsAdditional precautions .. 4 ppl at high risk 4 severe illness""",en
2022-09-20 23:44:34+00:00,847e03f779764c7b51cf8343e3b476c543b4c05ec47931e5cffb2e0b03d4c5f1,Canada prepares to drop COVID-19 vaccine mandate at border: senior government source – National | PKBNEWS https://t.co/EbjPpIVS4W,en
2022-09-20 23:44:05+00:00,3f7eb7d44df3f4fec162cde1bf1d9799,Canada preparing to drop COVID-19 vaccine mandate at border: Senior government source https://t.co/QFCOqQETzp,en
2022-09-20 23:43:45+00:00,2b322790ac26f9b25d0774e5963c2666d4cfac5375bb259735d7db161837e797,Canada prepares to drop COVID-19 vaccine mandate at border: senior government source – National https://t.co/Y1N1httJ9m,en
2022-09-20 23:42:42+00:00,9d30991b19c297024511344b7b6bc25d,Canada preparing to drop COVID-19 vaccine mandate at border: Senior government source - National | https://t.co/ZLyVqHNx6K https://t.co/i1fUvRjfYF,en
2022-09-20 23:41:00+00:00,76af335d5dd1f2158a9d5cecce56412ebaf31d86d44eaedec2dad54267659fba,"Macomb County Health Department is currently taking appointments for individuals aged 6 months and up who are eligible for an initial series, or a booster dose of COVID-19 vaccine. For more info. go to https://t.co/0RqUvNIeZU . For an appointment, go to https://t.co/aALrlD9kSs . https://t.co/P1UQfkZTDj",en
2022-09-20 23:40:00+00:00,316a7f05585855eaa9102324e20a5464,In 2021 Dr. Anthony Fauci insisted fully vaccinated people would become “dead ends” for COVID-19. @spaikin asks the director of @NIAIDNews if the promise of vaccines were oversold. Tonight at 8/11pm on The Agenda | Producer: @harrisonlowman https://t.co/RIDAkwcpwl,en
2022-09-20 23:39:38+00:00,8ae1bd99c8cd153bc554e48b4efb6a2c7e0a68c9e2c104fe86131b51681ffa1f,"So, Kyrie is trending again, and the caption says it's because of something he said about the COVID-19 vaccine, again. And, well...I just don't care to look. If it's some misinformation he's pushing on twitter, report the post/account. If not? Ignore him.",en
2022-09-20 23:38:29+00:00,eb1263f3e7aea76667229ac299e222cd,A federal appeals court has ruled that Air Force members seeking religious exemptions from the U.S. military’s Covid-19 vaccine mandate have provided “significant proof” that the service branch discriminated against them. (Epoch Times),en
2022-09-20 23:36:18+00:00,1181309889982707c9564e9b7b0b82dba2d2ebc4767b30d78daa901a24f89260,"COVID-19 Vaccine Boosters for Young Adults: A Risk-Benefit Assessment and Five Ethical Arguments against Mandates at Universities by Kevin Bardosh, Allison Krug, Euzebiusz Jamrozik, Trudo Lemmens, Salmaan Keshavjee, Vinay Prasad, Martin A. Makary, https://t.co/piRm90LOB7",en
2022-09-20 23:34:23+00:00,072b0cc19283960e5c41b59e4f8ea1f33bb819105eb3e0efadda40f12429ebc8,Dr. Ryan Cole: COVID-19 Vaccines Causing An Alarming Uptick In Cancers https://t.co/AIAJtcPJ9o,en
2022-09-20 23:34:03+00:00,7ca4597ba0df90b217aefad37f921706,"@freep Ingham County: High community level based on #COVID19  cases &amp; hospital stress.Why did local mask requirements end?""High:Wear a mask indoors in publicStay up to date w/ COVID-19 vaccinesGet tested if .. symptomsAdditional precautions .. 4 ppl at high risk 4 severe illness""",en
2022-09-20 23:33:44+00:00,feff92c8242000f3d8be36229c119c060666e6694929f653a5bee3d56181de55,After forcing to 💉💉💉💉 it's ok now😡😡😡Canada preparing to drop COVID-19 vaccine mandate at border: Senior government source https://t.co/wMenDgrELp,en
2022-09-20 23:31:22+00:00,00167e2a3c93f0b6794222a01d6e1103,How NYC's COVID-19 vaccine rules are changing and how it could affect you https://t.co/MwBCdaezlw,en
