date,userid,tweet,lang
2021-09-27 23:59:37+00:00,1386412635181092864,The world's greatest anti-vaxxer once again earnestly warning the public about the ineffectiveness of the covid-19 vaccines:,en
2021-09-27 23:59:17+00:00,1438891110429040642,I def think they're going to reduce venue ticket capacity because of Covid-19 this is why it's 4 days. They're nothing if not super careful. I hope everyone gets their vaccine if they haven't already and are careful. We want to witness the reunion happen happily and safely!,en
2021-09-27 23:59:04+00:00,133496245,"Pfizer to submit COVID-19 vaccine data in children in matter of 'days,' CEO says https://t.co/6au7RdBRaA",en
2021-09-27 23:58:32+00:00,888141049,Considering that Moderna's only commercially available product sold on the market is their COVID 19 Vaccine. Which has been available for less than 1 year. This graph resembles the first half of a normal product distribution life cycle... a normal adoption/sales life cycle,en
2021-09-27 23:58:23+00:00,863203478,How many have died from COVID-19 how many have died from the vaccine. Ignorance is dangerous.,en
2021-09-27 23:57:56+00:00,1304207113481265154,Europe: Get COVID-19 Vaccines to All https://t.co/i6ZT9DgY5R,en
2021-09-27 23:57:41+00:00,16285710,New research has emerged that suggests one COVID-19 vaccine fares better than the rest when it comes to protection against the delta variant. @DrMaryGillis reports. https://t.co/u39Pj2pEaJ,en
2021-09-27 23:57:38+00:00,86531546,"@Theroi7 @DoctorHealing @NetsDaily Uh, no. I’ve been covering COVID-19 since March, 2020. Please stop putting out false information. All three vaccines cause higher antibody, B-cell and T-cell responses than those who have been infected. YOU clearly need to do your research.",en
2021-09-27 23:56:59+00:00,1297692692277755904,Updated Post: China develops new COVID-19 vaccine ‘most effective against virus variants’ #covid #vaccine https://t.co/0GRtO89mzk,en
2021-09-27 23:56:58+00:00,32201814,"Breaking: Victoria has recorded 867 new local cases of COVID-19 and four deaths. More than 77.9% of eligible Victorians have received one vaccine dose, and 47.7% have had two. Follow today's news on our blog.#live #auspol #covid #melbournelockdown https://t.co/8wHBqNmwaK",en
2021-09-27 23:56:47+00:00,1233107959519076352,Refusing COVID-19 vaccines and applying for unemployment #NewsBreak  https://t.co/h5qUN3pbIL,en
2021-09-27 23:56:34+00:00,976329959521136641,"ICYMI, watch @Kavanagh_AM and @inclusionoz CEO, Catherine McAlpine on @abcnews, discussing the ""seriously deficient"" rollout of the Covid-19 vaccine to people with disability (6 mins in)",en
2021-09-27 23:56:34+00:00,558818756,"@laurenboebert I have heart damage. It wasn't caused from Tylenol or a vaccine. It was caused from covid 19. So if you could just stop saying stupid things, that would be great.",en
2021-09-27 23:56:29+00:00,1263227159797207045,"""Harvard Business School says it is reverting to remote learning after beginning the semester with in-person classes, citing a rise in breakthrough COVID-19 cases among its students"" Get the vaccine why...?#COVIDIOTS#Vaccine #COVID19 #Harvard #Biden https://t.co/v2Jpiliu5u",en
2021-09-27 23:56:20+00:00,2818810598,"Record 867 new COVID-19 cases, four deaths in Victoria as state set to hit 80 per cent first-dose vaccine target https://t.co/XCWfSRHILy https://t.co/OXSe1hqwZl",en
2021-09-27 23:56:18+00:00,803290942002364416,"@DrJenGunter Wow-""joyfulcarolyn"" sounds like ""stick-up-her-arse carolyn.""If it helps in any way, I have used you annually as an example of what strong medical/scientific advocacy looks like. You are my heroine. Oh-and COVID-19 vaccines don't cause infertility (for those in the back).",en
2021-09-27 23:56:03+00:00,725484710235795456,COVID-19 vaccine mandate goes into effect for New York health care workers https://t.co/L4LxS61fEf,en
2021-09-27 23:55:36+00:00,1035552776565207040,"NEW: Following the new guidance from the CDC, @JimInhofe (86) plans to receive a booster dose of the COVID-19 vaccine, a spokesperson said.",en
2021-09-27 23:55:18+00:00,115442398,"We've reached a milestone! More than 70% of people 12 years of age and older in @ClarkCountyNV have received at least one dose of the COVID-19 vaccines. More Southern Nevadans have taken steps to protect themselves and others! For more information, visit: https://t.co/ODHVKFgDl2 https://t.co/kewv3PLrFo",en
2021-09-27 23:55:05+00:00,11856032,"President Biden receives a Covid-19 booster shot at the White House, just days after the CDC recommended a third shot of the Pfizer-BioNTech vaccine for certain at-risk groups.https://t.co/WeX3JnWqoo",en
2021-09-27 23:55:00+00:00,55655935,"""Federal Contractor COVID-19 Vaccine Mandate Clock is Ticking"" https://t.co/X71xpwJa1O @McDermottLaw",en
2021-09-27 23:54:55+00:00,1520931144,"@VABVOX You do know that THE VACCINES WILL NOT keep you from getting COVID-19 or spreading it, right? I don’t understand the grandstanding against anyone who doesn’t agree w getting the vax. Healthcare wrkrs KNOW the numbers reported from the start of the pandemic have been exaggerated.",en
2021-09-27 23:54:38+00:00,853758043380690945,"@GrahamAllen_1 Yes let's get the vaccine. That you can still get Covid no thank you. Getting close to two years and I have not gotten covid 19 yet. My immune system is 100% better, then the vaccine enough is enough 😤",en
2021-09-27 23:54:34+00:00,21986074,@MyGrandmaDiedR @noiserawker @SeanMcConnieMac @Con_Chron The Centers for Disease Control and Prevention (CDC) is clarifying claims made by the agency’s director that people vaccinated against COVID-19 will not become infected with the coronavirus or spread it to others. -        there is no data like other trials for vaccines -,en
2021-09-27 23:54:29+00:00,1425255731360583682,@Alex_Neverm1nd @NirodhaTW @my2geminis @sjs856 @JordanSchachtel Those that died? I’m talking about the post about healthcare professionals who are refusing to be vaccinated.  Natural immunity is developed after being exposed.  Most of them have immunity to COVID-19.  These vaccines are not without risk.There is data on who benefits from these,en
2021-09-27 23:54:25+00:00,186893032,@disclosetv Uh don’t the “vaccinated” still get COVID-19 and still spread it. Also isn’t a vaccine supposed to get rid of the virus?,en
2021-09-27 23:53:45+00:00,709476448000577541,Europe: Get COVID-19 Vaccines to All https://t.co/m85VP8Tpyu,en
2021-09-27 23:53:09+00:00,18391051,The president received his first two doses of the COVID-19 vaccine ahead of his inauguration in January.  https://t.co/KDNUx4o5Li,en
