date,userid,tweet,lang
2023-01-21 23:59:22+00:00,0dbb787abd6bc262344e67aaef14c427,#CDC #pretending that nobody is getting #injured or #dying from #COVID-19 #vaccines  https://t.co/mJ2SowbzRE https://t.co/OLRzUHjQji,en
2023-01-21 23:59:22+00:00,f7d0e0bca5e06993397e4431ae8768db2ab186f94bb6826e35d7823c74afcba6,@RepMTG Like Holly Shit We have been SCREAMING COVID-19 VACCINE BIOLOGICAL WEAPON MASS MURDER ☠️ GENOCIDE are you FUCKING DEAF 😒 https://t.co/jKEojsJj1b,en
2023-01-21 23:59:01+00:00,90f9a992d484d5cdfc27230eb7176f83,#CDC #pretending that nobody is getting #injured or #dying from #COVID-19 #vaccines  https://t.co/BzDliR6YQW https://t.co/WuempKOBb1,en
2023-01-21 23:59:00+00:00,dbdcaefcfe15a2833f99c6ed9061b5ec,#IoT-enabled process validation system for COVID-19 vaccine rollout. (Control Engineering) #Manufacturing #IIoT #SmartFactory #Industry40 #IoTPL #IoTCL #IoTPractioner #IoTCommunity  @IoTcommunity @IoTchannel  https://t.co/HPEdIPVUdM https://t.co/MsqWUI917B,en
2023-01-21 23:58:36+00:00,dcf08836bc6ab8f5ef0941a2249534c1b8d21c90a316b29ae741237b75b0b840,"""What About The Sudden Deaths?"": Pfizer CEO Confronted At Davos Over COVID-19 Vaccine | ZeroHedge https://t.co/MIj8peKQKo",en
2023-01-21 23:58:16+00:00,60ca5b72bb1bb37bfb3f54d714de8fd0,@MikeCarlton01 What’s your definition of “poison” @MikeCarlton01 ?  Authorisation to supply or administer a poison [SARS-COV-2(COVID-19) Vaccine] – Australian Defence Force (No 7) 2021https://t.co/vTzue176Og,en
2023-01-21 23:57:26+00:00,1c424828bd77b2e5afd7df5faf4e4abe9cbc6ec236aee84ad0728c251385719a,"When will this ever end? “State Moves to Revoke Dr. Ryan Cole’s License for Prescribing Ivermectin, COVID-19 Vaccine Comments”https://t.co/yZvdSPt6Ai",en
2023-01-21 23:57:24+00:00,e8028131537ad4508716d2ce0d574a59adcf551ed4a23e6b4b05131732b3e1ba,"@ellymelly ""Other cases featured in the film were indeed deaths, but these occurred before the COVID-19 vaccines were available or were due to causes unrelated to the vaccination."" 2/2 .. https://t.co/XHMiNekfS5",en
2023-01-21 23:56:55+00:00,00adcbb1713f4ee5f9d3e2bcd573ba3d840575f21bd583899dd1be3620a865f4,"@brad824 @P_McCulloughMD @elonmusk @ScottAdamsSays Before the Covid-19 pandemonium, the mumps vaccine was the fastest ever developed and it took 4 years. The Covid vaccines were developed in less than one year. An amazing feat. But it all really started going bad when Biden walked into office and became Big Pharma’s spokesman.",en
2023-01-21 23:56:35+00:00,777cda4584348d41102da83fdfb1ff3e652c2f1fce75813c7621d59fb8e048c2,Covid-19: China’s Sinopharm mRNA vaccine approved for clinical trials | South China Morning Post https://t.co/MutEbH5bkF,en
2023-01-21 23:56:23+00:00,5d783215666fefd52d6a3d8801fb3ac3fbfd54ec7516a52f5bedf757978fbed0,"State Moves to Revoke Dr. Ryan Cole’s License for Prescribing Ivermectin, COVID-19 Vaccine Commentshttps://t.co/7oJg6orACB ARE WE ALREADY LIVING IN A COMMUNIST COUNTRY?? WTH?? IVERMECTIN WORKS.",en
2023-01-21 23:56:06+00:00,dca90bc835a25792dcbed26358e9da9a,"Charges against am amazing doctor for saving lives! …praying for @drcole12 🙏🏻 State Moves to Revoke Dr. Ryan Cole’s License for Prescribing Ivermectin, COVID-19 Vaccine Commentshttps://t.co/zK6m1X6qBv",en
2023-01-21 23:56:04+00:00,0329850a1ed7c7ab9193bac07d5b1c84390fd13c6f338f1c585be94c031bde75,"State Moves to Revoke Dr. Ryan Cole’s License for Prescribing Ivermectin, COVID-19 Vaccine CommentsMOVE TO FLORIDAY‼️https://t.co/UJ59OqY61B",en
2023-01-21 23:55:43+00:00,509cbfc4814f539bebd1b20476eb1751,"@TheAndersPaul @ZaleskiLuke ""The increased incidence of pericarditis or myocarditis was noted mainly in those who received BNT162b2 and mRNA-1273 vaccines and no increased risks were found in other types of COVID-19 vaccines.""",en
2023-01-21 23:55:31+00:00,a0098787e1f4c0c53c6abebfc129bb2b45d10f1704aac1d3e6573af75516b8e4,"⁦@TuckerCarlson⁩ ⁦@RandPaul⁩ @SenTedCruz⁩ ⁦@SenTedCruz⁩  The state needs to have their power revoked!! State Moves to Revoke Dr. Ryan Cole’s License for Prescribing Ivermectin, COVID-19 Vaccine Commentshttps://t.co/kxZGcmppWj",en
2023-01-21 23:55:00+00:00,afa69befedd8fb8cbb376ee04ff3b7bca0a0b150e777820bcd7eb42602619ba9,"@goddeketal Outrageous lie!   Covid 19 before vaccines was putting 1-3% in hospital with serious illness including death, as most western countries have only .25% hospital beds in total the Vaccines stopped a disaster of epic proportions.  Dr Simon Goddek is a QUACK in My Opinion. #vaccine",en
2023-01-21 23:54:50+00:00,9c606c592e0ab7faecc521d31010d5de74c40c26c0e6e8b88d9c7d0f575393ca,"@Valster57 @OzraeliAvi ""Both mRNA and viral vector vaccines contain instructions that teach our cells how to create ""spike proteins"", which is the protein found on the surface of the virus that causes COVID-19. Once your cells produce COVID-19 spike proteins...""",en
2023-01-21 23:54:42+00:00,cc36cb01c6a8cf55d035f3a92de044d1,Indisputable Fact:More people have “died suddenly” from long COVID-related illness complications due to contracting the actual COVID-19 virus than they have from side effects caused by any of the vaccines.,en
2023-01-21 23:54:34+00:00,d63bd24aff81d0d1caddd64ca0a6be10,"https://t.co/GG8x5xY1zN URGENT— Rogelio, 25, a healthcare worker was mandated to take Pfizer's COVID-19 vaccine, 3 days later paralyzed from legs down, followed by severe convulsions and seizures, can no longer, clean, cook, drive a car, requires full-time caretaker.",en
2023-01-21 23:54:11+00:00,4f85cd5fcff2040683b0445d02dfb9f598fd1db4e6a74c4d37f87bb34107d93a,"@Kate_L_OBrien @WHO This year, maybe you get myocarditis from the covid 19 vaccine. And maybe, you also start telling the truth with your last words. Just maybe.",en
2023-01-21 23:53:58+00:00,a3df4cf42a64552c642cb3c985a017f04bec25eaa400f95b025520429a15229d,@KimberlyDMarlin @ArthurCasey514 @catturd2 Ivermectin is an amazing and SAFE drug for many things including covid-19. The reason is they needed to push the NEED for the vaccine. If therapeutic meds worked= no EUA vaccine. Get it? HCQ and IVERMECTIN 💯cure covid-19.,en
2023-01-21 23:53:47+00:00,d3d1f59b01f185169b910c656ae696f4d96c86a1de4a09bf4b41f05aa416da33,"@RepMTG Evidence shows that COVID-19 vaccines don’t increase the risk of death, contrary to claim by financier Edward Dowdhttps://t.co/nYH6mAwDm2",en
2023-01-21 23:53:36+00:00,c3ae286591833df1690b94cc9903d377,@elonmusk @ScottAdamsSays I lost family member who died 3 months after taking the jab from lung cancer who showed up starting with a continuous cough  exactly 2 days after the vaccine.Having close friend as well who's starting chemio after the so called period complications after COVID-19 Jabs .,en
