date,userid,tweet,lang
2022-02-26 23:59:42+00:00,f5d3775cee3b273d2d458572eec63dab6a21a44ffa3eed3949cd4fe2866c1d83,New initiative aimed at promoting COVID-19 vaccine uptake https://t.co/BfrW8rnZqs https://t.co/cCMmaZONgb,en
2022-02-26 23:56:02+00:00,48b6c121a4025a9e166e327071c68a7d,Well I just read the news clip on China applying for a pattern on a vaccine for Covid 19 before the virus was a pandemic! This is exactly what I have been saying all along! C-19 was a deliberate attack of chemical WAR on the world!,en
2022-02-26 23:56:02+00:00,6fd62f6fab0c93208e9257cbd91f6b8d5dcc978a556b13bee04ccbfbc5a46d3d,On https://t.co/wrYHBc7oqZ : US authorises Pfizer COVID-19 vaccine for children 5-11 https://t.co/mkrIQ1brnd Join NewsPlayer+ #breakingnews #news #newsplayerplus,en
2022-02-26 23:55:52+00:00,6b3fe8836f4613415ee01d7d1fc997daff92c98d7b0fa2c1e6d3d090314b65f2,covid-19 and its vaccines are a symptom of systemic failure of the medical industrial complex.,en
2022-02-26 23:55:25+00:00,b3075a33de9f66200d1c38892c3350c0de5ce62e88d2fd90e93fc7bca74d1bc7,@PetePmesz67 @sunlorrie Sorry epidemiologist and myself aren't privy to the political spectrum.Epidemiologist just review the science. Science says it's safe.Science it's helpsScience says if you fear the vaccine you should be terrified of covid-19,en
2022-02-26 23:54:47+00:00,5abc65b0bd5f96c2ecf503a71caae8915bd028a4054763d6ff770b7e306f3ee2,"@NatKusendova Even though science and Doug Ford has said ""1 shot or 10 shots"" the vaccine does not stop contracting covid-19 nor spreading it.😂",en
2022-02-26 23:54:01+00:00,3e0dc19e36de61265cef4bec835f3590,Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/sjfM11a0Da #mdpicimb @MDPIOpenAccessより,en
2022-02-26 23:51:08+00:00,c5abaf181a31c15e19d8bc8d8d3f60611748d7a3a06c2c099fb19fd93698426a,Ben Carson at CPAC: Saying No to COVID-19 Vaccines for Kids ‘Makes You a Very Good Parent’ https://t.co/C1PNaG1sYI via @epochtimes,en
2022-02-26 23:49:29+00:00,a8d49dcbe116389194b75bf4051d46d9,Vaccine-induced Thrombotic Thrombocytopenia (VITT) and COVID-19 Vaccines: What Cardiovascular Clinicians Need to Know - American College of Cardiology https://t.co/bcuwUHZWsR,en
2022-02-26 23:48:09+00:00,2a16ef3ea2b19dfe5c68cdc30d2fb6a24504f42dc8f1e7f5079cd46c5784a9d5,"@RebootedSystem @TaylorOfTheCave @SethDillon Mental gymnastic 🤦‍♂️ do you know the criteria for Covid-19 vaccine? 50% reduction against severe disease. The vaccines way exceeded that and even protected against mild disease all the way until Omicron. Protection against severe disease stays strong. But sure, “unvaccinated”",en
2022-02-26 23:47:52+00:00,ee12260c45b1977c00c75e77a6e18a70a1b3b33e55e43c625bf935e6b97829c4,@Agent_Decibel @Godsgirl77777 A vaccine is a biological preparation that provides active acquired immunity to a particular infectious disease.  Billions have been vaccinated against Covid-19. Just saying,en
2022-02-26 23:45:12+00:00,979cb02f654f441e0a8ca7b8e26a56f4,"As of 4pm today, Cambridge is reporting:5 newly reported COVID-19 cases.0 newly reported COVID-19 deaths.28.3 cases per 100,000 residents, 7-day moving average.92% of residents with at least one vaccine dose and 76% fully vaccinated.More at https://t.co/YgmNLKcIMc #CambMA https://t.co/0OQU3PbvlY",en
2022-02-26 23:42:56+00:00,6fac630347fc16b783b89ba4f4b7dc7a8ea1710378c76cb62da8566507aae966,Petition: Don't offer covid-19 vaccine to 5-11 year olds until phase 3 trials complete https://t.co/aeZTOc5O2i,en
2022-02-26 23:37:53+00:00,2b48c864d7a06c1caff1058660ea1df6f169fb69d93450fcb4611c52cde00b12,"COVID 19 VACCINE BY PFIZER, IT WAS INTENTIONAL AND WILFUL COLD BLOODED MURDER https://t.co/n4hgE22fm6",en
2022-02-26 23:37:36+00:00,70b07c0749ef16410d44b43579420eab3a6636f74caf33b47343e4e221b354c1,ICYMI the High Court of New Zealand delivered a blow to vaccine mandates with Justice Cooke finding the public health orders were unlawful. He said “ It is clear from evidence that vaccination does not prevent persons contracting and spreading Covid-19 particularly with Omicron “ https://t.co/AIePl4rj96,en
2022-02-26 23:36:06+00:00,0874d965f1d1920733dbf208adf2976f,Milwaukee woman helps people with disabilities get COVID-19 vaccine https://t.co/u1VVQDcvlR,en
2022-02-26 23:36:00+00:00,6f94bd995784dc0f0040d2425415844e,Ready to get the COVID-19 vaccine but have some questions?  Check out @ItsMadeToSave’s FAQs and resources below 👇#MadeToSave https://t.co/ssDhQ9ypp0,en
2022-02-26 23:33:57+00:00,ca1955fe24c052dc995b4053c2db08d56e77e88844525d58f0d459e0326c434c,@drjaneholland @Niall_Boylan Can you not say the same for covid 19 vaccines then?,en
2022-02-26 23:33:36+00:00,ae2557f118e29b576d37cac6c38ff6a786c152b00c6c1b444957244e9a07c1c1,"Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/7xrXGtZ2EK #mdpicimb via @MDPIOpenAccess Na Boom!""",en
2022-02-26 23:32:38+00:00,997f2f69b6eed116b1ce283aea81bea7,"Ben Carson at CPAC: Saying No to COVID-19 Vaccines for Kids , ‘Makes You a Very Good Parent’ https://t.co/3AthTmTo10",en
2022-02-26 23:30:00+00:00,3d1e8ce7312ab03eda45dcd74df6edb0,"Two years since SC's first COVID-19 cases, the state Board of Medical Examiners has yet to discipline any physicians for prescribing unproven coronavirus treatments or discouraging patients from getting the vaccines. https://t.co/E2Ge35ww1o",en
2022-02-26 23:28:52+00:00,1141c21fc46aff31e2f3b7b29dc12e79,"The continuation of the Covid-19 'vaccine' rollout under the #EUA, is based on 'scientific fraud'. There is no medical emergency!#CanYouSeeItYet? #WakeUp https://t.co/tYMF0maBPR",en
2022-02-26 23:26:09+00:00,bc5dd5bad4e01a0d5288ea453c685fadf6d7db877cd5d1a67aa1988cbc25e205,Moderna Covid 19 vaccine now available at Desoto Family Care Clinic!CALL US AT 662-510-5353 to set your appointment ! https://t.co/FviyZTXUTN,en
2022-02-26 23:26:07+00:00,bc5dd5bad4e01a0d5288ea453c685fadf6d7db877cd5d1a67aa1988cbc25e205,Moderna Covid 19 vaccine now available at Desoto Family Care Clinic!CALL US AT 662-510-5353 to set your appointment ! https://t.co/claZY6eEVz,en
2022-02-26 23:25:56+00:00,e9e4866017d95bc99a3a128be20a4f36fd9ad422d7072c100a05fd76a23579d6,We need to think about the COVID-19 vaccines we'll need in 3 to 5 years: Public health expert https://t.co/hx4W432Luh,en
2022-02-26 23:25:20+00:00,641e2b028228a729dc7c3b2afe3065eec4ab5d8946e8a5b0ba4787f56b96dd68,Widespread Misinformation About Infertility Continues to Create COVID-19 Vaccine Hesitancyhttps://t.co/VXfN53HdCS,en
2022-02-26 23:23:28+00:00,ac397e9a047e0f38c5aa15533877e8ffabbda9948c98c1504dba5fc4f623b6fd,"Spike protein in nucleus ""NEWS"" - COVID-19 vaccines update 32 https://t.co/YaFlBVLdRL via @YouTube",en
2022-02-26 23:22:58+00:00,e16499e79fb4de2d047458c195409788,@desigurrl @Fringepureblood @WChrisNunn I understand the concept of natural immunity.The CDC does not support your claim that Covid-19 vaccines are ineffectivehttps://t.co/D5XDzbzl3r,en
2022-02-26 23:21:36+00:00,9a8a45f6264172217ae20863bf9e78d3,Got my COVID-19 test back - we remain victorious at CasaDandelion. We’ve been so careful— and so freakin’ lucky. One close call that we know for certain and the vaccines held.,en
2022-02-26 23:16:55+00:00,b640ad264b2a39f991b55892b064db4a,"@OSE56 @DidierMaisto I stand with Ukraine, Je suis Charlie, Black Live Matters, Covid-19 vaccine etc. etc.",en
2022-02-26 23:16:04+00:00,ba9ff039251dba1448717092ba8f0554c9567abef8f87510f201fd5cca6e0744,"@CDCgov Contrary to political dogma, Pfizer's ""gold standard"" study of its Covid-19 vaccine found no evidence that the vaccine saves more lives than it costs. These earth- shaking results were buried 23 pages intothe FDA's approval summary for thevaccine.",en
2022-02-26 23:15:32+00:00,5d82ca07e9f1a46ab3bb4d840efdff12,"After recommending for more than a year that people wait only a few weeks between their first and second doses of COVID-19 vaccines, the CDC has adjusted its suggested timeline for some people by another month or so. Here’s what we know. https://t.co/9BglOHTxW9",en
2022-02-26 23:15:02+00:00,c7703107cb495fb4e6d2b01f0055c3ff,Not sure where to get a COVID-19 vaccine in #Mississippi? This site locator from the CDC can help: https://t.co/6cE8NloCUC,en
2022-02-26 23:14:31+00:00,ba9ff039251dba1448717092ba8f0554c9567abef8f87510f201fd5cca6e0744,"@CDCgov ""Vaccines have been effective in preventing severe outcomes like hospitalization and death from COVID-19"" That's what they claimed, but the death rates remained essentially the same following vaccines. Only the emergence of Omicron has caused a steep decline in fatality rates.",en
2022-02-26 23:14:22+00:00,287678f245376ac9dd488222f78ef427ec3133d325bdaa593c62208b606f0b65,"There is no doubt the reasonableness of vaccine mandates will come under closer scrutiny now that Covid-19 may become endemic in New Zealand. However, the latest High Court decision doesn't change the science. The vaccine is effective against symptomatic illness.",en
2022-02-26 23:11:24+00:00,7ad97ba47403b9d3bc59b333a74d24c715fdb9fc85fcf1ddf5c44fba8762699a,Life Insurance Company Refuses to Pay Out Life Insurance Policy Because Death Was From Experimental COVID-19 Vaccine – Great Mountain Publishing https://t.co/4q3KJpMG0B,en
2022-02-26 23:11:17+00:00,6054b895805c7e4d95c4d1ff20585f84,"Israel Ministry of Health Survey of reported adverse events after the third 'booster' Pfizer vaccine shot for Covid-19, (This report was released on February 10th 2022 https://t.co/ZOVfOGwac8",en
2022-02-26 23:10:16+00:00,d56cc2c725849084ccdc42827ede26ab,"With more scientists predicting COVID-19 boosters will be needed each year, some are now working on combining those with the annual flu vaccine. https://t.co/IhU7jbQOje",en
2022-02-26 23:10:13+00:00,67fef0c5b6be6a0e9ed3a37dc0ad75b798fd1db4e6a74c4d37f87bb34107d93a,@JustinTrudeau @NicolaeCiuca You’re doing the same thing in Canada in a different way. Depriving children and old people A finances and food. You have attacked a peaceful protest to protect your tyrannical dictatorship. You invested in cOVID-19 vaccine companies to make Money. Your people will take you down,en
2022-02-26 23:09:01+00:00,0ae5edde862192051eb97d9bb1a2cc63,"For more information on COVID-19 vaccines, go to https://t.co/2V10FuYubU https://t.co/ng3hu1vRhQ",en
2022-02-26 23:07:40+00:00,17f57fd617361c36da26a9e27087908a4d02305fa4125fff04669dd2671ac349,"While the 🌍 is now focused on the Russian/Ukrainian war, the Covid 19 great rest is still in playVaccine mandates Digital Identity Stay focused &amp; don’t lose sight",en
