date,userid,tweet,lang
2021-09-08 23:59:28+00:00,b39e36732a29f7d85caea0e2486056f3,@InformedNJNurse A WIN for Natural Immunity Lawsuit over Covid-19 Vaccine mandate at US university. Yes - Natural immunity far superior to Vax!https://t.co/ROMTfGOCcR,en
2021-09-08 23:59:28+00:00,e15754d0425318061f401f821f04b3ac,Breastfeeding and COVID-19 Vaccines📷 John Hopkins Bloomberg School of Public Healthhttps://t.co/oMmJSf2QLa https://t.co/nWKsa732zo,en
2021-09-08 23:59:28+00:00,70208ed19df0a230260688455abce98a,Rand Paul CLASHES with witness over COVID-19 vaccines https://t.co/98FP54GGXe via @YouTube,en
2021-09-08 23:59:21+00:00,ee933b2977d434cdeda1c75f92e63f85,B.C.'s top doctor says vaccine card could help move beyond COVID-19 disruption https://t.co/yROyR8H9Oc via @Yahoo It is not very user friendly. It would be nice if it was an app that could be opened easily to show !,en
2021-09-08 23:59:20+00:00,409fcb8ec5b37d67926b8e417eebdd23,Arizona Attorney General: COVID-19 Vaccine Mandate for City Employees Is Unconstitutionalhttps://t.co/Ep79rl5kLe,en
2021-09-08 23:59:16+00:00,956e9d5bf553ba2d16a6caa847a8a703,United employees receiving COVID-19 vaccine religious exemption face unpaid leave https://t.co/nojccKJ653,en
2021-09-08 23:59:09+00:00,1a60ae8b1c76676a7fef9a0892ef4021,@sotto_tito Need vaccine. Covid 19 is not a joke.,en
2021-09-08 23:59:01+00:00,b912c0bfd7ed2a5224eeac21fe4673de,Henry Ford Health System workers sue in federal court to stop COVID-19 vaccine mandate #NewsBreak  https://t.co/YzGtskRd8P,en
2021-09-08 23:58:56+00:00,ba035637a6adc8c3d6e40b61b41f5121,Eric Clapton Appears Frustrated With Covid-19 Vaccine on New Song ‘This Has Gotta Stop’ https://t.co/57HgLNUGkv via @RollingStone,en
2021-09-08 23:58:44+00:00,7109dd402568fdc5583ffa0ee71fb10e,"The anti-vax ""pro-life"" crowd is gonna kill us all. The newest Covid-19 variant 'mu' could be vaccine resistant and it got its start because it found an unvaccinated host. #enough",en
2021-09-08 23:58:19+00:00,a9d821cff38a502a7fddaaffcc42c839,"Proof of COVID-19 vaccination is fast becoming a necessity, and most vaccine providers have measures in place to help you get a replacement card. - https://t.co/q197HVG8d6",en
2021-09-08 23:58:17+00:00,9da5a0247d3890ccfe9938a198a4b844,**COVID NEWS**The F.D.A. grants full approval to the Pfizer-BioNTech Covid-19 vaccine. @soundbroker #soundbrokerhttps://t.co/kuHAmiXIvB,en
2021-09-08 23:58:16+00:00,06a6ec9c10c18d577dbabe47f401494169e944ef7385ea9abdabff87296a581f,COVID-19: New poll shows support for B.C.'s vaccine passport gets weaker the further from urban areas https://t.co/spjSrUVXMl,en
2021-09-08 23:57:44+00:00,2bb8141f8982c93af5fad47524e70bed,CCSD president said she's received death threats after approving staff COVID-19 vaccine mandate https://t.co/vVnplX3Q8e,en
2021-09-08 23:57:00+00:00,21cfca61dd53c5fe75455bbef4fca299,"Have you received your COVID-19 vaccine? Remember to #SleeveUp4HeadStart to protect yourself, your loved ones, and your community. @CDCgov",en
