date,userid,tweet,lang
2021-08-29 23:59:14+00:00,5f90fc3e3412623bcdc4ad948de02a31,Sorry for being MIA for a couple of days. Got my first dose of COVID-19 vaccine. So far no extreme side effect aside from sore arm and tiredness. How’s everyone doing? I’m just here patiently waiting for @MaiarExchange. If you haven’t followed @MaiarExchange please do so! $EGLD,en
2021-08-29 23:58:32+00:00,6ebb20dee5a903205e3dc2e1cde7e715,Malaysians will need a third booster covid-19 vaccine soon due to the new wave of Covid-19. Nation's health and economic development go hand in hand.@Khairykj @DGHisham,en
2021-08-29 23:57:35+00:00,a687a0a02714148ee2ed0f6654482951,"@Jadorejadore22 @stuball6251 @NTarnopolsky @louisemosrie 33 y.o. anti-vaxxer sheriff's deputy dies from COVID-19 shortly after mocking the vaccine on FB.""I have an immune system"" his profile reads. He also shared on his FB message ""I'll get it later on after y'all start growing apendages out of y'alls foreheads""https://t.co/nK0kVmPo9a",en
2021-08-29 23:57:05+00:00,2fe02627c01ceac6722ffa82bcb37cdb,Gottlieb says COVID-19 vaccine for kids could be approved by early winter - CBS News https://t.co/vKS3NkiOC5,en
2021-08-29 23:56:40+00:00,a684eeb3369d1802b5844f4869745351,"@kixstv @KingLeo67th @Cernovich You can still donate everything but convalescent plasma after receiving a COVID-19 vaccine. This is because the vaccine causes spike antibodies, and for convalescent plasma you need nucleocapsid antibodies. Questions answered.",en
2021-08-29 23:56:23+00:00,98d18aeec6a53c17ac18aeee4d99db4d,Natural Immunity for the WIN! Israel Study Suggests COVID-19 Vaccine and Mitigation Policies Should Change Now https://t.co/1CC80co2iO,en
2021-08-29 23:55:26+00:00,df6f0deeea173be32f03502d01410732,"@ias_kundan GM Sir, Why aren't we thinking of giving Covid-19 vaccine to children first, and then resuming school, in order to reopen schools at full capacity? Are we fully prepared for any situation that may arise?  Just a thaught. @NitishKumar @SushilModi",en
2021-08-29 23:55:21+00:00,a6215e279c2efabf17b25a8dc946641b,Would you take the Covid-19 vaccine if it would make you $1 million richer? One Nevada man did just that. https://t.co/Eh4eic1BYE,en
2021-08-29 23:55:10+00:00,c3373f3954a25b0deaf18d44c0c0c540,Why should I take a covid-19 vaccine if it have an expiry date?Why take the rubella vaccine if it have an expiration date?Why take a tetanus shot if it have an expiration date?What bout diphtheria shot?Why purchase food it it have experation dates?Everything expires ffs,en
2021-08-29 23:55:01+00:00,03fc72e198d87570175d8fff32c4483a,"COVID-19 breaking news: Victoria records 73 new local virus cases; Treasurer warns on 'ridiculous situation'; Pfizer vaccine available for all Australians https://t.co/bHxi8fBAXT Blames lower vaccn rates in WA, VIC, QLD etc  Could it be a result of NSW having all the vaccines",en
