date,userid,tweet,lang
2021-11-07 23:55:34+00:00,1573792584,Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial | The BMJ https://t.co/Qgv84CPbXI,en
2021-11-07 23:55:32+00:00,1253167285759598592,"@argusleader Imagine the headline if the previous president would be issuing this mandate. No exemptions for the COVID-19 RECOVERED is unethical, given that none of the vaccines prevent infection or transmission. Pure propaganda.",en
2021-11-07 23:55:17+00:00,1281782153479675908,@MSTODAYnews Pitiful! Crime for profit! Children are endangered more by vaccine than the minute risk of Covid-19.,en
2021-11-07 23:55:00+00:00,16429852,"Federal authorities have finalized a COVID-19 vaccine mandate for health care workers, including those at nursing homes, as outbreaks at Kansas facilities tend to coincide with low staff vaccination rates. https://t.co/F9ykdV7tVB",en
2021-11-07 23:55:00+00:00,17079621,"Federal authorities have finalized a COVID-19 vaccine mandate for health care workers, including those at nursing homes, as outbreaks at Kansas facilities tend to coincide with low staff vaccination rates. https://t.co/ssVmvfz5Ng",en
2021-11-07 23:54:52+00:00,1334189346627325952,"@HamillHimself If God says let the Covid-19 be an Endemic for centuries then vaccine, injections, Science? 🤔",en
2021-11-07 23:54:41+00:00,15872418,"Sinovac's COVID-19 vaccine is safe for children and babies as young as 6 months old based on the latest data, according to company officials. https://t.co/07wHjKASST",en
2021-11-07 23:54:39+00:00,399788089,https://t.co/qfJapd6nV1 - Find COVID-19 vaccine locations near you (humans 5 +) https://t.co/7lXd4Eseqz,en
2021-11-07 23:54:06+00:00,24499611,BOOSTER-COVID -19 Pfizer vaccinationKIDS 5-11 COVID -19 Pfizer vaccination1st or 2nd COVID -19 Pfizer vaccinationA CERTIFIED Walgreen’s pharmacist will administer the vaccines. Please register athttps://t.co/lYw9kTc0jB https://t.co/T9iQfO7JJd,en
2021-11-07 23:53:10+00:00,1002321984129138688,"@PamelaE28888080 @DarlaShine Not the first wont be the last.A healthy man in his mid-30s got his 1st dose of the Pfizer Covid-19 vaccine and ended up dying his heart gave out Sunday.During hospitalization, he fell into coma.The official cause of death was dilated cardiomyopathy.https://t.co/sji2fl50Ms",en
2021-11-07 23:52:37+00:00,19508842,"Although right-wing figures have criticized Sesame Street and Big Bird for the decision to promote the COVID-19 vaccine, the character has long been involved in public health campaigns.In 1972, Big Bird participated in a segment telling children ""don't wait- vaccinate."" https://t.co/Cas519mI6I",en
2021-11-07 23:52:30+00:00,1353200413160271872,"With good Covid-19 vaccination results, I appeal to all unvaccinated people to get it asap for your own health benefit in preventing severity, hospitalization and death due to Covid-19. Continue with “vaccine + 3 do’s and 3 don’ts” that is our weapon to fight with COVID-19. https://t.co/dMM1Yk8bVj",en
2021-11-07 23:51:14+00:00,23847371,"Toronto books 8,000 appointments for COVID-19 vaccine booster shot | CBC News https://t.co/ZvK1Q7xjQH",en
2021-11-07 23:51:14+00:00,18415236,The UK Government is trying to cover-up the fact the Covid-19 Vaccines have raised all-cause mortality by 15% and that the Vaccinated may be developing Acquired Immunodeficiency Syndrome https://t.co/23ZZkTMxyX,en
2021-11-07 23:51:10+00:00,79533662,BREAKING NEWS: The vaccine does not prevent you from getting covid-19 and Ivermectin is an FDA-approved drug for use in humans for decades to treat a variety of parasitic infections. Terry Bradshaw is an #Idiot,en
2021-11-07 23:50:42+00:00,166938112,Using Big Bird to promote the Covid 19 vaccine to small children is horrible and dispicable... Brainwashing at its finest 😔,en
2021-11-07 23:50:35+00:00,408220128,"Placing this peer-reviewed study here, explaining COVID-19’s impact on fertility. Synopsis: if you’re worried about fertility, get the COVID-19 vaccine! #COVID19 #GetVaccinated  https://t.co/SV7nnPfEje",en
2021-11-07 23:50:31+00:00,18884400,Gov. Kemp offers statement as appeals court temporarily halts COVID-19 vaccine mandate on larger businesses https://t.co/LFBGEhNjOf,en
2021-11-07 23:50:05+00:00,2345767698,@IsabelOakeshott It’s a vaccine…you’ve no doubt had other vaccines at some point in your life so what is your problem…COVID-19 has happened and we need to deal with it,en
2021-11-07 23:49:50+00:00,27931732,Anti-Vaxxer Nurse Who Claimed Vaccine Kills People Dies Of COVID-19 https://t.co/I9BZhw1vbL #SmartNews,en
2021-11-07 23:49:34+00:00,2881458639,Want to stay in the know of your local area and neighborhood? Give NewsBreak a try: Ted Cruz leads right-wing attack on Big Bird for promoting 'propaganda' after the Sesame Street character got the COVID-19 vaccine https://t.co/huqzm6LHtY,en
2021-11-07 23:48:32+00:00,138418838,Chinese LGBT rights group shuts down | Barrhead News: 6 Covid update today - how to watch live and what will announcement say? 7 More than 50m first doses of Covid-19 vaccine delivered in UK; 8 Pakistan ... https://t.co/O7lvjpUDQM,en
2021-11-07 23:48:26+00:00,716905889,U.S. administers 430.9 mln doses of COVID-19 vaccines - CDC https://t.co/tu3AeWsB1u,en
2021-11-07 23:48:24+00:00,1102005401426505728,"Pediatric COVID-19 Vaccines: What Parents, Practitioners, and Policy Makers Need to Know | Pediatrics | JAMA | JAMA Network⁦@pat_marzola⁩ Thank you, Chris Morley. https://t.co/4QcZ2ApbTj",en
2021-11-07 23:47:15+00:00,1414612234320416768,"And the #truth shall set you free!A federal appeals court on Saturday blocked the Biden administration’s private employer COVID-19 vaccine mandate, asserting there may be constitutional issues with the requirement.https://t.co/r1d0s9i8m8#fda #cdc #vaccine #facts #COVID19",en
2021-11-07 23:47:00+00:00,1443612874161721346,#DoNotComplyBiden Admin ‘Prepared to Defend’ COVID-19 Vaccine Mandate After Court Ruling: Surgeon General https://t.co/mIgbFkHqqS,en
2021-11-07 23:46:33+00:00,547826314,Federal Court Blocks Biden Administration’s Private Business COVID-19 Vaccine Mandate https://t.co/O4t9aturS1,en
2021-11-07 23:46:00+00:00,50218339,"@honestlak3rsfan @PacicErik @mamba4evaeva @HERSHH13 @SwatByEmbiid @TheNBACentral @NYPost_Lewis Covid-19 killed over 700k and counting so wether it’s political or not it’s the right decision to get vaccinated and end this horrible disease, don’t you think? Kyrie said he don’t support vaccine mandate but is ok if people die from covid-19. Go figure.",en
2021-11-07 23:45:35+00:00,1291592284417351680,Aaron Rodgers scorns NFL COVID-19 protocols because he can – with no consequences - The Globe and Mail if my body was worth as much as his. I wouldn’t risk vaccine either. Now having seen the ugly side of myocarditis. This s/b a personal choice  https://t.co/vBsGIU9OvR,en
2021-11-07 23:45:20+00:00,1220320560506265607,"@BBCWorld @SkyNewsAust Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial. AZ was tarnished by inconsistent testing, but least they did not falsify data like Ventavia (performed covid-19 vaccine trial for Pfizer)https://t.co/1vVyGMA7m1",en
2021-11-07 23:45:11+00:00,7663702,A recent study of veterans’ records has provided new insight into just how much the protection offered by COVID-19 vaccines diminishes over time.  https://t.co/Ifz2w6Ohtc,en
2021-11-07 23:44:37+00:00,909785188921683968,@mbachidi3 She refused to take COVID-19 vaccine,en
2021-11-07 23:44:24+00:00,42431000,New Jersey’s COVID-19 numbers now greater than Florida’s where mask and vaccine mandates are banned #NewsBreak https://t.co/8LoIk2eToB,en
2021-11-07 23:43:58+00:00,1135688133784342528,@SylvesterTurner you better start begging to your fake God and your mother that I don't find out you signed off on that permit to allow the concert in that amount of capacity especially after the fake ass covid-19 forced association vaccine garbage! Chain of title doesn't lie!,en
2021-11-07 23:43:11+00:00,545470682,Release the PANIC PORN!OSHA vaccine mandate asserts those who had COVID-19 still face 'grave danger' from virus https://t.co/daOZfxHaMB #FoxBusiness,en
2021-11-07 23:42:46+00:00,278216480,"‘People have lost their empathy for others’: Health care providers angry, bitter about vaccine hesitancy as COVID-19 cases continue to overwhelm area hospitals - https://t.co/w0cFbyej8q https://t.co/TqYoL3QOwq #SmartNews",en
2021-11-07 23:42:01+00:00,1578471643,Aaron Rodgers caught COVID-19 after being openly anti-vaccine. And now his team is scoreless in the 3rd quarter against a frankly weak ass Cheifs team. Sweet sweet karma 😂 https://t.co/jVjIFeYUx0,en
2021-11-07 23:41:47+00:00,969309946381766660,🟢submit COVID-19 vaccination information or exemption - bring to Athletics Office or email vaccine card to langleyathletics@fcps.edu16+ must have vaccinated or have an exemption on file. U16 can also submit their vaccination! Unvaccinated weekly testing is required.,en
2021-11-07 23:41:33+00:00,130709341,@RobAstorino Studies so far show that vaccinated people are 8 times less likely to be infected and 25 times less likely to experience hospitalization or death than unvaccinated people. Vaccines remain effective in protecting most people from COVID-19 infection and its complications.,en
2021-11-07 23:41:32+00:00,123933889,"Next up? Oh you guessed it,... people who've been silenced from speaking out about Covid-19 vaccine side-effects. But Newsmax will tell their their story. I think that's enough.",en
2021-11-07 23:41:00+00:00,1365017618516750336,"@CP24 @celliottability If you'd included people with high-risk conditions, there would be more appointments. And more people would be safer from #Covid_19 .  There is plenty of #vaccine .#boosters #vaccinebooster #responsability @ONThealth @OntPharmacists @PublicHealthON",en
2021-11-07 23:40:33+00:00,898840968,Study Reveals 'Dramatic' Decline In All Three COVID-19 Vaccines' Efficacy Over Timehttps://t.co/OsTXKevnf6,en
2021-11-07 23:40:32+00:00,1220320560506265607,"@9NewsAUS @7NewsAustralia @dwnews @FRANCE24 @CNN @abcnews Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial. AZ was tarnished by inconsistent testing, but least they did not falsify data like Ventaviahttps://t.co/1vVyGMA7m1",en
2021-11-07 23:40:12+00:00,15108530,U.S. administers 430.9 mln doses of COVID-19 vaccines - CDC https://t.co/wPWRfPogsm https://t.co/FkzZw8ameR,en
2021-11-07 23:40:11+00:00,1652541,U.S. administers 430.9 mln doses of COVID-19 vaccines - CDC https://t.co/UwYgLRyozE https://t.co/J5uTRt7sSQ,en
2021-11-07 23:40:09+00:00,17094323,"""I got the COVID-19 vaccine today!""  https://t.co/bILsMTwmzu",en
2021-11-07 23:39:57+00:00,1009471243,"FOR MEDIA: 1,000 received free medical, dental, vision and other healthcare, plus flu, COVID-19 vaccines at free Anaheim Health Fair held Nov. 6-7.Read more: https://t.co/bvgcraRQdgB-roll: https://t.co/TzUNSdiJ5C@KTLA @KCBSKCALDesk @KNBC4Desk @FOXLA",en
2021-11-07 23:39:21+00:00,949840181275770880,@DonLew1s @moblake18 @philoshua @ggreenwald Make sure to get the covid-19 vaccine.,en
2021-11-07 23:39:18+00:00,780247542,"@BigBird @EricaRHill If COVID-19 or the vaccine made any logical sense at all, they wouldn't need to hijack a children's mascot to sell it so hard. And shouldn't you have gotten the avian flu vaccine instead? After all, you're a BIRD!!!",en
2021-11-07 23:38:39+00:00,1243488817098752001,"Vaccines can protect you from serious illness and death from COVID-19. But #DYK that after being vaccinated, you should STILL😷 Wear a mask↔️ Keep a safe distance🪟 Open windows🤧 Cough/sneeze into your elbow👐 Keep hands cleanto protect others? Here’s why ⬇️ https://t.co/Uo5HNc4MIo",en
2021-11-07 23:38:37+00:00,28785486,"As COVID-19 ravaged Hungary in April, Budapest resident Akos Sipos received his second vaccine dose, believing he was doing the right thing for his own health and to help end the pandemic. https://t.co/fKHybJKeHz",en
2021-11-07 23:38:31+00:00,1439365539428716548,"""Ford issues vaccine mandate for salaried workers"" #biznews #businessnews #businesstalk Ford is requiring its salaried workers to get vaccinated against COVID-19 in order to comply with the Biden administration's requirement for federal contractors. https://t.co/g4oesGK1fZ",en
2021-11-07 23:38:20+00:00,1388283390340780040,Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trialhttps://t.co/gW1LUrK5EJ,en
2021-11-07 23:38:16+00:00,855433576426459138,Children &amp; teens 5 years of age &amp; older are recommended to be vaccinated against COVID-19. COVID-19 vaccines were tested in clinical trials and found safe and effective for those ages 5 &amp; older. Visit https://t.co/yH9ChFBPc6 to find a #Vax location near you. #CommunityImmunityWV https://t.co/rERxH58dle,en
2021-11-07 23:38:05+00:00,38400130,Australia begins COVID-19 vaccine booster roll out as more curbs ease in Sydney https://t.co/uAlXE0TaKy https://t.co/Zfaof3GQu1,en
2021-11-07 23:37:00+00:00,2598357146,Vaccines are just the beginning. Learn the latest updates on COVID-19 and how you can take action—visit: https://t.co/OmPy8JdahO. #CombatCOVID https://t.co/dLBMnLKtKD,en
2021-11-07 23:36:20+00:00,43233630,We have hit an all time low as a society. We now have fictional birds getting the Covid-19 Vaccine…,en
2021-11-07 23:36:00+00:00,21048705,Army surgeon says military ignored her warnings over COVID-19 ‘vaccine injuries’ #NewsBreak https://t.co/eZypzCF5M9,en
2021-11-07 23:35:10+00:00,29905232,"20211107: CBC: Toronto books 8,000 appointments for COVID-19 vaccine booster shot [""Booster shots must take place at least 6 months following 2nd dose""",en
2021-11-07 23:34:49+00:00,1145499024289648641,"@amisraelchai41 @Roza_Shamina @Tax_Dodge_Hodge @gomiriam63 @cool_grandad @mariamtayob @Moshepupik1 @Relaxin60 @Persian70509610 @michaelveris @IILeahll @Elswood3 @johnebhome @Lawrenc04048984 @Glory2G_d @IloveBush43 @Buckeye_ricky @garybkatz @wurzel260654 @OliverKBrown @luketebbs @israelies_21 @Pen_Bird @BankerBun @nachal_giyus86 @whywouldyou_uk @a_zionist @MehrMiriam @Steven495 @LollllllaJR @AndyStill11 @SariadeG @for_americans @yes_we_cat @RZ123ZR_ @binogx @retiredjudean @wawadaneally @Sarah58825630 @Lily64117126 @Kokothecat2 @VeronicaTalbot9 @ftysugar @ElohimAyd @Jack_Tri6 @shim_marom @TrulyYou7 @Mooke53950109 @whatfreddiesays @Ali8saf1 Better find that Yaakov Fauci, hunt him down, and report him &amp; his anti-semitisn b/c **read the caption under the pic slowly, so you don’t miss anything**Yaakov “Fauci compares Covid-19 vaccine to a yellow badge (Screengrab/Facebook)”",en
2021-11-07 23:34:46+00:00,1411093847975903234,"@janessa_lorden @CODaleyNews @GovofCO btw, the article says it's ""unrelated to the covid-19 vaccine status"" - says the fact-checkers (although the veracity of these fact checkers is questionable. Nevertheless, that's apparently what the governor said or is referring to.",en
2021-11-07 23:34:23+00:00,1298023294050816000,"BREAKING: Gonzo from the popular children's TV show, Sesame Street, has died from heart failure after developing COVID-19 vaccine-related Myocarditis.",en
2021-11-07 23:34:07+00:00,622010235,"@GrannatoJ @QTWIQ1 In what year do you say the pandemic will end? ""Beyond 2022, Pfizer said it expects the market for COVID-19 vaccines to be durable, and continue generating sales for years to come.""https://t.co/vHJocBJu5p",en
2021-11-07 23:34:06+00:00,283604227,Australia begins COVID-19 vaccine booster roll out as more curbs ease in Sydney https://t.co/juGRefstKm https://t.co/6gIS4nbzt5,en
2021-11-07 23:33:54+00:00,487787361,"RTStateDept: The United States continues to prioritize our African partners in the fight against COVID-19. We are proud to deliver an additional 336,500 doses of the Johnson &amp; Johnson COVID-19 vaccine to Somalia through our partnership with @UNICEF, the … https://t.co/kHoXojJf6d",en
2021-11-07 23:33:15+00:00,1419813068658282497,"‘People have lost their empathy for others’: Health care providers angry, bitter about vaccine hesitancy as COVID-19 cases continue to overwhelm area hospitals https://t.co/AyCn9WRMEA",en
2021-11-07 23:32:56+00:00,24328236,Australia begins COVID-19 vaccine booster roll out as more curbs ease in Sydneyhttps://t.co/wJoNlmZKVE,en
2021-11-07 23:32:51+00:00,1272572408973664257,Big Bird has received backlash from Ted Cruz for getting the Covid-19 vaccine https://t.co/VADs7bHjVs,en
2021-11-07 23:32:40+00:00,29905232,"20211107: CP: Ontario MPP Randy Hillier apologizes for COVID-19 social media posts [""Posts suggested some people died or were harmed by COVID-19 vaccine""",en
2021-11-07 23:32:18+00:00,777937249954439168,COVID-19 vaccine efficacy plummets after 6 months: Study https://t.co/3ociiRiIN7,en
2021-11-07 23:30:33+00:00,440464127,@WalshFreedom @joncoopertweets Vaccinated people still spread Covid-19 to others. You aren't protecting anyone but yourself with the vaccine.,en
2021-11-07 23:30:19+00:00,1215098562939445248,"The COVID-19 vaccines are safe, effective, and free of charge. The vaccines are your best defense against COVID-19.",en
2021-11-07 23:30:13+00:00,15850297,"“I got the COVID-19 vaccine today!” Big Bird tweeted, just days after the shot was cleared for kids ages 5-11 years old.  https://t.co/KuKNivfsiq",en
2021-11-07 23:30:09+00:00,377949581,'Forgotten' Indigenous tribes in Peru’s discover Covid-19 as vaccines arrive.https://t.co/9HE4zQ8ndS,en
2021-11-07 23:30:05+00:00,1243608074184605697,"Do not allow Heavy Metals to be Injected into your body! Mercury and Aluminum have been used in vaccines as a preservative, such as in the measles/mumps/rubella/Covid-19 vaccine.Hundreds of symptoms may be due to chronic Heavy Metal toxicity.",en
2021-11-07 23:30:04+00:00,38400130,Australia begins COVID-19 vaccine booster rollout as more curbs ease in Sydney https://t.co/iAKnadypYA https://t.co/eRkH9I220y,en
2021-11-07 23:30:00+00:00,1056850669,Over 108 crore 21 lakh COVID-19 vaccine doses administered so far; Recovery rate reaches 98.24 pcthttps://t.co/komex5cwkT,en
2021-11-07 23:29:40+00:00,772823529830158337,"@Joekart @blockwonkel @LPCO @BigBird @EricaRHill Back before the vaccine, measles killed a few hundred kids per year. COVID-19 kills...a few hundred kids per year.",en
2021-11-07 23:29:37+00:00,1451765209576755203,"This sign is factual the same thing my paper work stated when I received the experimental vaccine.COVID-19: Nurses union heartbroken over sign posted outside Yorkton, Sask. Hospital"" here: https://t.co/u4ruuTBYAr",en
2021-11-07 23:29:15+00:00,1297496299999301632,"1/2 New pain in your armpit area?With enlarged lymph nodes, it is not uncommon to experience discomfort &amp; pain in your armpit. Swollen nodes may be the result of an infxn, inflamm, or irritation.Swollen axilla lymph nodes are commonly seen w/ both mRNA COVID-19 vaccines.RT",en
2021-11-07 23:28:42+00:00,1341933534039199745,“Effectiveness of 2 of 3 COVID-19 Vaccines Used in US Drops Below 50 Percent After 6 Months: Study”https://t.co/YvEo35TMCZ https://t.co/2d8HgIFleV,en
2021-11-07 23:28:36+00:00,1455255313167310851,"@doctor_oxford Nothing about the covid-19 vaccines here. The difference, as I'm sure you'll know, is that the others you mention give steriilizing immunity with few side effects, while the covid vaccines are the opposite. Significant devastating side effects which we should be concerned about.",en
2021-11-07 23:28:14+00:00,2543982944,COVID-19: Governments Must Stop Vaccine Cost Secrecy https://t.co/Fk2ePqzmo3,en
2021-11-07 23:28:03+00:00,283604227,Australia begins COVID-19 vaccine booster rollout as more curbs ease in Sydney https://t.co/jfqAzT19zm https://t.co/UQ2xOOcFRz,en
2021-11-07 23:28:00+00:00,29905232,"20211107: CBC: Ontario reports 636 new COVID-19 cases on Sunday [""Nearly 85% of Ontarians aged 12+ have had 2 doses of a COVID-19 vaccine""",en
2021-11-07 23:26:58+00:00,1002650002097868800,"@trscoop @tedcruz was triggered by Big Bird,a fictional character,who is perpetually six years old,for encouraging children to get the Covid-19 vaccine.""Libs"" weren't triggered by @tedcruz.They just dunked on him.and the Texas DSHS is encouraging children to get the vaccine. https://t.co/SlIJat4OWD",en
2021-11-07 23:26:17+00:00,115968840,@ABAesq What about workers with disabilities created by the COVID-19  vaccine?,en
2021-11-07 23:25:39+00:00,2439632010,"AndrewHolnessJM: (1/2) I am happy to note that we have administered 1,000,000 COVID-19 vaccine doses. I’m even happier that we were able to reach this target 3 weeks early. Thanks to each and every Jamaican who decided to get vaccinated and especially … https://t.co/74zeG0Behj",en
2021-11-07 23:25:23+00:00,251341054,@itosettiMD_MBA @ThomasAgoritsas @denise_dewald What is going on in Switzerland ? I’m coming to visit my parents this month for the Holidays. Thank goodness I have 3 Pfizer vaccines and voted “Yes” for the COVID-19 law. Mailed my vote on Thursday ! https://t.co/cXpg2FZvIr,en
2021-11-07 23:25:10+00:00,1348066083954188289,"@Imissthe90ss @maselanhart @Nashoba_Lusa for the development of antibody therapies &amp; vaccines.  Because of advances in gene sequencing, they uncovered the viral sequence of Covid-19 about 10 days after the first reported cases in China.",en
2021-11-07 23:25:09+00:00,7663702,"“I got the COVID-19 vaccine today!” Big Bird tweeted, just days after the shot was cleared for kids ages 5-11 years old.  https://t.co/weXNlJufJB",en
2021-11-07 23:25:03+00:00,21856182,"COVID-19: Governments Must Stop Vaccine Cost Secrecyhttps://t.co/sxT9t1jRRUGlobally affordable COVID-19 vaccines will not be accessible until governments stop allowing vaccine companies to keep their manufacturing costs secret, according to a new paper published by the Jour... https://t.co/B3LXVESqi8",en
2021-11-07 23:24:30+00:00,1430779602167812103,Over 1 million doses of COVID-19 vaccines administered so far – MOHW https://t.co/kka5wh63JY,en
2021-11-07 23:24:10+00:00,856620935125770240,"@LostJustinis @romulopnery @priusOBS ""COVID-19 vaccines can reduce the risk of people spreading the virus that causes COVID-19."" -CDC",en
2021-11-07 23:24:00+00:00,155303460,"@ImageAltText ID: Quote Tweet by Ted Cruz: “Government propaganda…for your 5 year old!” Original tweet by Big Bird: “I got the COVID-19 vaccine today! My wing is feeling a little sore, but it’ll give my body an extra protective boost that keep me and others healthy”https://t.co/TQUPoFYcDG",en
2021-11-07 23:23:30+00:00,1090739797386117121,"The covid-19 vaccine protection wanes so let's give you another dose of the covid-19 vaccine than wanes. Makes total sense, right? 🥴 https://t.co/390XcIA8Ry",en
2021-11-07 23:23:09+00:00,1352390745550942209,@Jones56170231 @Maggie12409794 Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial https://t.co/XhVNdy6k7T…,en
2021-11-07 23:22:34+00:00,450941680,"Surgeon General Dr. Vivek Murthy tells @MarthaRaddatz that the Biden administration is “prepared to defend” sweeping COVID-19 vaccine mandates against legal challenges, says new requirements are ""appropriate and necessary.” https://t.co/IFylsahIfV https://t.co/i836PHW8rn",en
2021-11-07 23:22:20+00:00,21217034,"#ShaileneWoodley shut down reports that she deleted a ""cryptic"" Instagram story after fiancé #AaronRodgers confirmed he did not get the Covid-19 vaccine. https://t.co/CYjy88WBmn",en
2021-11-07 23:22:20+00:00,1243488817098752001,#COVID19 vaccines are safe and effective ✅ Be sure to get vaccinated when it’s your turn to reduce risk of severe illness or death from COVID-19. 💉 https://t.co/tUECAxKc5X,en
2021-11-07 23:21:27+00:00,32797624,Ahhh the left. Funny mob that lot. “The former Greens councillor said she was likely to lose her job as a registered nurse over her refusal to receive a COVID-19 vaccine.”,en
2021-11-07 23:21:09+00:00,226790638,Do you have a question about the #COVIDvaccine and cancer? Find out more at @CancerAustralia’s information about COVID-19 vaccines for people with cancer. Visit: https://t.co/7WoXsqcENe https://t.co/AcMql3ojgI,en
2021-11-07 23:20:41+00:00,3199075041,"Epiphany:🤯Repulsivecans &amp; Wrong Wingnut Media Sources are peddling BULLSHIT about the vaccine, when they're VACCINATED. I, wholeheartedly believe, Repulsivecans want their base to be SICK, UNEDUCATED &amp; POOR, to control them. COVID-19 is helping them fulfill, their EVIL AGENDA. https://t.co/apUBSijlja",en
2021-11-07 23:20:38+00:00,68697147,"@Eddieosu Hey Eddie!Thanks for lending me your Lamborghini AVENTADOR the other day,I also heard that you donated 5 million dollars to COVID-19 research. I guess you may be the reason why scientists have been able to find the vaccine for COVID-19 so quickly. Thank you so much for everything",en
2021-11-07 23:20:35+00:00,1131352537,Australia begins Covid-19 vaccine booster rollout as more curbs ease in Sydney https://t.co/KyhdeP2X95,en
2021-11-07 23:20:05+00:00,1424404725269770244,"Seriously, Big Bird? That's what victims of tyranny worry about? Ted Cruz leads right-wing attack on Big Bird for promoting 'propaganda' after the Sesame Street character got the COVID-19 vaccine https://t.co/v7gbYXbfpb",en
2021-11-07 23:20:00+00:00,1091857187935264769,A Community and Academic Partnership Enables Greater COVID-19 Vaccine Access https://t.co/UHceoNEvMW via @Contagion_Live,en
2021-11-07 23:19:59+00:00,2975244924,"There is now an effective, approved vaccine against COVID-19 for children 5-11 years old. Those who have children in this age group are morally and ethically obligated to get them vaccinated as soon as possible.",en
2021-11-07 23:19:53+00:00,2477750718,More than a million doses of COVID-19 vaccines administered in Jamaica https://t.co/7oTTTu8sy8,en
2021-11-07 23:19:42+00:00,20203521,"@BigBird @EricaRHill I wonder what will be the Reaction if the vaccine is polio, diphtheria, or anything other than COVID-19 ?",en
2021-11-07 23:19:17+00:00,382671909,"(1/2) I am happy to note that we have administered 1,000,000 COVID-19 vaccine doses. I’m even happier that we were able to reach this target 3 weeks early. Thanks to each and every Jamaican who decided to get vaccinated and especially to those who became vaccine ambassadors! https://t.co/MbwYDdWN6A",en
2021-11-07 23:19:07+00:00,611789295,"Now THAT is truly mind boggling. Instead of trusting the Facts of Science and proven effectiveness of Covid-19 vaccine (after all, more than two billion people have now received it, with minimal secondary effects and very effective protection!), The MAGA crowd trusts Ivermectin??",en
2021-11-07 23:19:05+00:00,1146069338472034306,it is really wild that people still believe the U.S. is trying to microchip them with the vaccine when this is a WORLDWIDE pandemic. The WHOLE world is fighting COVID-19.,en
2021-11-07 23:18:49+00:00,746403452,Biden's COVID-19 vaccine rules for big businesses temporarily blocked by federal appeals court https://t.co/kpeeKkfq3x,en
2021-11-07 23:18:49+00:00,3191830017,Federal Court Blocks Biden Administration’s Private Business COVID-19 Vaccine Mandate https://t.co/t0Yz9OpMOg,en
2021-11-07 23:18:34+00:00,742107685739335681,"@ClayTChapman @Linda1Angela @PedsGeekMD @Cleavon_MD Both have statistics and I am talking about how extremely low the chances are for death &amp; hospitalizations for kids with Covid-19. The sick, old &amp; obese should probably get the vaccine. But to mandate a vaccine that doesn't stop the spread of Covid-19 makes less then no sense",en
2021-11-07 23:18:01+00:00,2361224263,Sen. Ron Johnson: Biden’s COVID-19 Vaccine Mandate Meets ‘Definition of Insanity’ https://t.co/gnM52c7SSo https://t.co/6xC3bnYe3z,en
2021-11-07 23:17:59+00:00,376101576,Getting a COVID-19 vaccine booster of a different brand than you originally received could raise protection for some. Here's what you need to know. - https://t.co/0YmGXDLO6B,en
