date,userid,tweet,lang
2022-09-02 23:57:49+00:00,af05a3fb5a48bfb72a899df32d19da2527498ad5805057d56e17f570d161a4fa,"@COVID_19_Canada 2. Sadly, we've removed @COVIDSciOntario vaccine protection data from the Hazard Index inputs, since the ON Science Table will no longer be updating after Sep 8. Don't worry...we're using @GovCanHealth national vaccine protection data instead (caveat: updated monthly only)",en
2022-09-02 23:57:39+00:00,6c5bc5f201c2fe2adae308e8f74b2dd58a61f25ec4d26045caaac0aa3acfb0fe,Japanese Pathologists &amp; Cardiologists Express Concern about Myocarditis-linked Death Linked to COVID-19 mRNA Vaccine https://t.co/Rhm6eRQs8X,en
2022-09-02 23:56:54+00:00,f79a7c50cf331938a891cc2ed45542a9d48ab552ef5eb40ba08dfad5ff040abd,New Zealand reports first death linked to Pfizer/BioNTech COVID-19 vaccine https://t.co/GvfQzbcQqK,en
2022-09-02 23:56:15+00:00,4179837d2a6a3f016c0f7df467023f38,Monovalent mRNA Pfizer COVID-19 vaccine remains authorized for use as boosters in children age 5 through 11 and all primary series vaccinations.NYSDOH COVID-19 vaccination program providers are able to request bivalent booster doses through routine ordering in NYSIIS.,en
2022-09-02 23:56:15+00:00,4179837d2a6a3f016c0f7df467023f38,Scheduled forthcoming appointments to administer monovalent Pfizer-BioNTech or Moderna boosters in people 12 years of age and older must be rescheduled for when locations have the bivalent COVID-19 vaccines available.,en
2022-09-02 23:55:09+00:00,23291bf6ad8446e86845e97949ec6e4f,"What to Know About the New COVID-19 Booster That Targets the Omicron Variant-- News, Social Impact | The Perfect Enemy: https://t.co/8sE5DqtWY7.#Coronavirus #HealthCenters #Vaccines https://t.co/2OVrcmUFZr",en
2022-09-02 23:54:27+00:00,d190b2f9f662f6d1dab4ca500c99923bca3956902d62bf7b27ac59ab4ed9ed04,"@pfizer When it comes to the Pfizer and Moderna COVID-19 vaccines, fetal cell line HEK 293 was used during the research and development phase. All HEK 293 cells are descended from tissue taken from a 1973 abortion that took place in the Netherland",en
2022-09-02 23:52:54+00:00,6c5bc5f201c2fe2adae308e8f74b2dd58a61f25ec4d26045caaac0aa3acfb0fe,NIH Study Reveals COVID-19 Vaccines Potentially Linked to Neurological-Based Injury https://t.co/Jz5s2ZEGTc,en
2022-09-02 23:51:19+00:00,4179837d2a6a3f016c0f7df467023f38,COVID-19 Bivalent booster doses are now authorized to begin administering.Monovalent mRNA COVID-19 vaccines are NO LONGER authorized for use as boosters in people ages 12 years and older. https://t.co/TDYVg2cvaE,en
2022-09-02 23:51:03+00:00,aefae1894c68c9cdca6c8552de3a6d06,"@GoingNomadUK And this...FACT SHEET FOR HEALTHCARE PROVIDERS ADMINISTERING VACCINE""11.2 LactationData are not available to assess the effects of Pfizer-BioNTech COVID-19 Vaccine on the breastfed infant or on milk production/excretion.""Revised: 31 August 2022https://t.co/2cV6d8BBf9",en
2022-09-02 23:49:01+00:00,b6e6ac594280b7644c64a09156b42a6d,"@eliowa @Longstreet625 We are currently waiting to receive shipments of the new COVID-19 boosters to our pharmacy locations. We expect to begin receiving vaccine supply within the following days. Once we receive our allocation, we will update our website https://t.co/5V0Bm9l3cU.",en
2022-09-02 23:48:54+00:00,05dd6521cec6433fb85110d75d1c288afea17c5f2663bf580f635c658daf4771,COVID-19 Vaccine Effectiveness Plunges Against Omicron: CDC Datahttps://t.co/wyqbEqUWUC,en
2022-09-02 23:48:42+00:00,8cf1b1c4c4320e3dbcf47092d39fdbda3319e796cbeedad50c61d3b60758f07d,"According to Dr. Naomi Wolf, who runs a crowdsourced project to analyze 300,000 Pfizer documents released via a FOIA request, 44 percent of pregnant women who participated in the drug maker’s COVID-19 vaccine trial lost their babies.",en
2022-09-02 23:45:11+00:00,c754e11f612dcdb552fb97fff5c4c86b,Manitoba is getting set to rollout the new COVID-19 vaccine. Details at 6:00 SK time with GX 94 News,en
2022-09-02 23:45:05+00:00,038b3208af500c7f348dccc48f37e886,Most Texans will be eligible in the coming days for a second round of Covid-19 booster shots after updated vaccines got final federal approval this week. https://t.co/JuC3fg8sKw,en
2022-09-02 23:43:00+00:00,fa97975035ccae50dd9dffe89bc4065efc263b530f3bb46c34fb01a0d913f37e,Biden administration is preparing for the end of free COVID-19 vaccines as funds run dry https://t.co/gnPBEkUNlM,en
2022-09-02 23:40:33+00:00,6c5bc5f201c2fe2adae308e8f74b2dd58a61f25ec4d26045caaac0aa3acfb0fe,"COVID-19 Vaccines Didn’t Work, so CDC Changed the Definition of Vaccines https://t.co/481kb6mF93 via @epochtimes",en
2022-09-02 23:37:30+00:00,3d8196caa13920b241dc9244d87c250c371b6598ab3eb9aed44e917398cbb832,"@julredman @Jusrangers I can’t even parse this guy’s logic here. Isn’t the idea of this messaging, in order to improve vaccine uptake, to equate COVID-19 vaccines with other routine, life-saving vaccines?",en
2022-09-02 23:36:10+00:00,3c885d932eefcb461021d1334437ce9a,Connecticut health officials released new details about the new COVID-19 vaccine boosters and when they will be available across the state. https://t.co/ucmFNXY7Jx,en
2022-09-02 23:33:30+00:00,a04dfd6b2ec3d7e0c7004ca9b16e5a5f7e0a68c9e2c104fe86131b51681ffa1f,Former congressional candidate Jane Adams experienced SEVERE side effects from the COVID-19 vaccine she was… https://t.co/kJNIOB2rXW,en
2022-09-02 23:32:24+00:00,db65ed637b4c77c1dc09c6ebd049fee1,Public Health Act 2016 Instrument of Authorisation to Supply or Administer a Poison [SARS-COV-2 (COVID-19) VACCINE – COVID VACCINATORS – CHILD AND ADOLESCENT HEALTH SERVICE] (No. 3) 2021 https://t.co/e5OioyQGnd,en
2022-09-02 23:30:55+00:00,487bb61f37197bd438f25f384258f82c,NIH Study Reveals COVID-19 Vaccines Potentially Linked to Neurological-Based Injury https://t.co/09OQfvmzY1,en
2022-09-02 23:29:58+00:00,562d3178b97e667d251b3c9dcf16fdec,"“We continue to strongly urge everyone to stay up to date on their COVID-19 vaccines, including recommended booster doses, to protect themselves and their loved ones from severe complications, hospitalization, and death. https://t.co/C1RGvEXben https://t.co/hCVkKSQXFs",en
2022-09-02 23:29:18+00:00,9b49a6624ed67b2cd5f4fe2dd55acc8a19333bc6e2cfa70254adf2a0ea14e6c3,"Covid-19: Expert supports extending Vaccine Pass to children as young as 5, as parents voice concerns - Hong Kong Free Press HKFP via /r/ChunghwaMinkuo https://t.co/aNhn9HTwaghttps://t.co/tdZ3bCwpWt",en
2022-09-02 23:27:01+00:00,e6a5e3fe3e55596df82a75277a5c7638,"Check out this week's COVID-19 vaccination update in Washoe County.As summer is coming to an end, prepare for fall by getting your COVID-19 vaccine/booster. Find a COVID-19 vaccine community event at: https://t.co/HME8bP1YAZCC: @Covid19Washoe https://t.co/Aw5MjGCEWU",en
2022-09-02 23:25:17+00:00,3168ee56480644c45f3d04e9852d7a15799a22f0818d6c3176613b91b5a636f8,"Hmm. The narrative is changing. Prepare yourself. COVID-19 Vaccines Didn’t Work, so CDC Changed the Definition of Vaccineshttps://t.co/Pn3q3lI8af",en
2022-09-02 23:20:14+00:00,9b230564a69c6a60d2f761c7cd369f2f,FDA Approval of COVID-19 Vaccines for Infants and Young Children Is ‘Egregious’: Dr. Mercola https://t.co/PUYPJdGxPv via @epochtimes,en
2022-09-02 23:19:31+00:00,3b43eb18f80b6d11e599d3800f4c400f,Connecticut health officials released new details about the new COVID-19 vaccine boosters and when they will be available across the state. https://t.co/uNSozqk5X6,en
2022-09-02 23:18:23+00:00,8d77e9ad0f217d7c0432433ee6ba6f4f66f4d07eb42c00a2fa0f30ada02c72aa,@VernonForGA @CNN @brianstelter @DanaBashCNN @donlemon @ChrisCuomo @ErinBurnett @PoppyHarlowCNN @jimsciutto @AnaCabrera @JohnBerman I thinks it’s time u leave politics and get 7 covid 19 vaccines,en
2022-09-02 23:18:17+00:00,7dd8936cb97e1a597ed6a66fa113a971f8c78e04712440dc0203d52989350475,"@JHowardBrainMD Preprint study ""Decoding COVID-19 mRNA vaccine immunometabolism in the central nervous system: normal glia and gliomas of the human brain using Raman imaging""https://t.co/xtqAXxb6u6",en
2022-09-02 23:17:52+00:00,fb9c37f46aebc4f89beffc8d810beda0,"@Ikat0 No source article I've seen says it directly targets BA.5:Pfizer article link it was designed for BA.1. ""a combination of the Pfizer-BioNTech COVID-19 Vaccine and a vaccine candidate targeting the spike protein of the Omicron BA.1 variant of concern""https://t.co/hbGlAjsW4L…",en
2022-09-02 23:17:06+00:00,450f80fa4b71b364b94772c26c8c4b8b,Adverse events following immunisation with COVID-19 vaccines: Safety Report #44 – 30 June 2022https://t.co/hR3T6luJ1p,en
2022-09-02 23:17:02+00:00,21f6af6ff32f2cd3adad4bbc90f2c6ef,Swissmedic Authorizes Novavax Nuvaxovid™ COVID-19 Vaccine for Adolescents Aged 12 Through 17 and as a Booster in Adults Aged 18 and Older https://t.co/P55CEmbNXJ,en
2022-09-02 23:15:00+00:00,7de90352093b53f14b87dbf86524d0a7,"Hennepin County is dropping a COVID-19 vaccine and testing requirement for its nearly 9,000 employees. https://t.co/VKzVUzMM1L",en
2022-09-02 23:11:43+00:00,46ff9b8799dbfc01c05d147a297e10533f3fc08e7fb6487c2e59c2f36f6fef87,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-09-02 23:06:24+00:00,9be0b7fbe195a8787c2b75ca3968f1dc,Connecticut health officials released new details about the new COVID-19 vaccine boosters and when they will be available across the state. https://t.co/pdCeH4QHhI,en
2022-09-02 23:05:34+00:00,913de23c44c381441a8fd659cb0c3b54821f283cde8c34b915c488a851f264f6,"MarketWatch: New COVID-19 boosters, with half the original vaccine and half protection against the BA.4 and BA.5 omicron variants, could blunt a winter surge, the Associated Press reported.https://t.co/qMhtEtjatV",en
2022-09-02 23:03:58+00:00,7223472334df3a57fd81ccb4ac25842d,"Most COVID-19 restrictions in the U.S. have been lifted. New cases, hospitalizations and deaths have been declining in recent weeks and new vaccine boosters will soon be available. But the pandemic isn’t over and public health officials warn that new challenges may emerge. https://t.co/RmUNcRVLWB",en
2022-09-02 23:03:52+00:00,3831277e6a23cb7ea06f1486ed0df1c5,Maui Health vaccine clinic update on COVID-19 boosters https://t.co/2wnKvj2Xy1 https://t.co/LMQtdIQnJs,en
2022-09-02 23:01:25+00:00,961470af1f1fcb1d5ba9f34f17651b69,"Effective 9/1/22, the Maui Health vaccine clinic will offer only the original monovalent mRNA COVID-19 as a booster for children ages 5 through 11. Any existing booster dose appointments for those 12 and older will be rescheduled. For more info, visit https://t.co/t8U4bhm8Ql. https://t.co/1ZT5RWUMZC",en
2022-09-02 23:01:03+00:00,95320ea4cb681cf902707970c31d92f2,"New COVID-19 boosters, with half the original vaccine and half protection against the BA.4 and BA.5 omicron variants, could blunt a winter surge, the Associated Press reported.https://t.co/2SyWgf2dln",en
2022-09-02 23:00:18+00:00,3429e5da2e7aa50114399a0548f112f3,- 69.6% of people have had three doses of a COVID-19 vaccine**^- 81.9% of people aged 12-15 have had one dose of a COVID-19 vaccine*- 78.2% of people aged 12-15 have had two doses of a COVID-19 vaccine* - 49.4% of people aged 5-11 have had one dose of a COVID-19 vaccine*,en
